Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80
12-MFCC.csv,5.303494,6.5678015,4.8684387,3.6884243,4.319157,2.7705257,6.367942,3.298438,5.9224715,5.968347,4.467501,6.319875,4.262001,4.3911405,3.5060322,5.380696,5.713628,3.8057778,5.4049315,4.7820907,5.4358325,4.7908254,5.448312,6.169258,5.9450827,5.1814027,5.037772,6.7972875,3.263936,5.241588,5.89484,4.2323885,3.9270668,6.084142,5.828185,4.778956,5.01881,5.8950586,4.2893724,3.4755976,5.1994295,4.82452,4.3743615,4.784706,5.197879,5.3719,4.1942625,4.978558,6.097504,5.5542,5.3582997,5.406376,4.929903,6.646898,4.4380317,3.6145682,4.736934,4.7221465,5.116657,4.192065,5.0558634,5.3205876,5.188832,5.2644215,3.2727969,5.343025,5.0330615,5.4947815,4.5255995,4.7351856,5.181144,3.797043,4.380651,4.3972516,4.655523,4.5227375,4.6593223,6.190899,5.1015544,6.136718
13-MFCC.csv,5.7247753,6.6442666,4.8006144,3.7048583,4.275823,2.937972,6.6475453,3.1287613,5.7724714,6.1580663,4.5663013,6.300011,4.04641,4.4000473,3.5259402,5.491626,5.677801,3.870601,5.358802,4.650379,5.4723167,4.814701,5.3775353,6.3581676,6.083911,5.232897,4.7848563,6.9162507,3.0292375,5.593247,5.9435415,3.929698,3.8604782,6.3167987,5.9247637,4.790292,5.079842,6.0411477,4.2597995,3.6762018,5.2216744,4.581676,4.3171005,4.6616607,5.2234745,5.3816123,4.2092724,4.818372,6.2238617,5.5903935,5.298867,5.633902,4.8315077,6.887751,4.611858,3.6615336,4.9108925,4.717828,5.33692,4.178472,5.274581,5.5237083,5.147799,5.228494,3.1162586,5.4438033,5.169857,5.5280614,4.442145,4.7180867,4.9872775,3.9293325,4.397483,4.34159,4.749476,4.5951977,4.6127014,6.2355704,5.111367,6.208013
14-MFCC.csv,6.031681,6.849966,4.8536634,3.7161763,4.3915296,2.779004,6.4687715,3.4812286,5.6576724,6.1735816,4.437463,6.1847005,4.138355,4.5093865,3.658921,5.224831,5.519049,3.6888952,5.2493696,4.6106114,5.2819223,4.582255,5.3531938,6.057611,5.9087315,5.3920364,4.6784735,6.7841988,3.097705,5.2458434,5.9787116,3.9198647,3.786469,5.755255,5.608603,4.6349225,5.1995254,6.1579065,4.2524457,3.4272344,5.0960364,4.806814,4.529249,4.8656225,5.0930314,5.4974465,3.9384947,4.933669,6.003924,5.4043813,5.3398466,5.4777327,4.746529,6.451845,4.488628,3.363253,4.780053,4.775856,5.057655,4.5465913,5.23142,5.228873,4.984368,5.4486814,3.5580943,5.545219,5.1432385,5.4618564,4.14983,4.637081,5.2135086,3.8309307,4.3538723,4.3625083,4.588987,4.614187,4.504075,6.3347573,5.299913,5.984971
15-MFCC.csv,5.8722773,6.9127207,4.778832,3.7234104,4.5013747,2.6808834,6.35203,3.6399844,5.596617,5.907171,4.5151815,6.1378613,4.281119,4.50703,3.7317057,4.978742,5.473166,3.6355748,5.2804446,4.644805,5.303954,4.6262507,5.4060364,5.9168315,5.7765374,5.3602996,4.6875143,6.7007136,3.212371,5.3759594,5.8586197,4.0938873,3.9197383,5.6579933,5.532569,4.5363555,5.29399,6.0279913,4.228299,3.2091005,5.137698,4.966055,4.6634607,4.899901,5.0632377,5.4970794,3.9825804,5.0112877,5.895524,5.474001,5.3529387,5.269899,4.724482,6.341429,4.299423,3.4217117,4.556963,4.8089643,5.009808,4.587985,5.0311327,5.04749,4.797883,5.331691,3.6627414,5.3344855,5.029645,5.4076014,4.0718155,4.6428432,5.325552,3.8185015,4.3655076,4.4586916,4.520823,4.646501,4.533561,6.149365,5.284787,5.8728547
16-MFCC.csv,6.3598123,7.262331,4.640725,3.6204488,4.979715,2.382218,5.8676214,4.4112787,5.648408,5.5660615,4.4714656,5.9276524,4.3559155,4.8496757,4.12467,4.4490156,5.4692626,3.4199944,5.212506,4.6039114,4.8488955,4.328885,5.569506,5.6528754,5.2487283,5.2347426,4.4613037,6.516119,3.6019044,5.431267,5.744105,4.5120616,3.8479319,4.9154987,5.25075,4.17515,5.7018166,5.914117,3.945885,2.9861414,5.0842896,5.5112805,4.9627247,5.2474713,4.9111986,5.7087183,3.9098952,5.231847,5.752767,5.0987105,5.4678216,4.8055573,4.6358037,5.5093107,3.8175004,3.0394917,4.070957,4.838125,4.7409883,4.669173,4.6133475,4.375312,4.325018,5.670241,4.3904424,5.3440146,4.9893575,5.261814,3.612161,4.509354,5.5339265,3.584364,4.276424,4.7824583,4.4954906,4.5019135,4.6309447,6.0685844,5.4681396,5.297589
17-MFCC.csv,6.378738,7.2807817,4.635897,3.5916626,4.9882646,2.3713384,5.9213924,4.373699,5.650051,5.600364,4.4768653,5.913242,4.3082647,4.812021,4.074986,4.463009,5.472379,3.430869,5.227089,4.647694,4.901072,4.348506,5.548131,5.693802,5.2894697,5.252095,4.4185734,6.5063205,3.6088557,5.3992476,5.7409773,4.4715686,3.836067,4.9404597,5.2666287,4.1891046,5.6761665,5.95133,3.9596086,3.0440192,5.052153,5.5089555,4.9747906,5.20028,4.8971806,5.6963243,3.8992872,5.230944,5.734806,5.1494045,5.4540305,4.8209987,4.6059623,5.5268235,3.8474555,3.0607321,4.0973215,4.8719745,4.729006,4.647007,4.643207,4.38617,4.314153,5.6660967,4.4251976,5.352135,5.019724,5.3072047,3.63253,4.5053415,5.500986,3.592301,4.2882824,4.7671313,4.50017,4.5104885,4.631029,6.079368,5.4970665,5.33023
18-MFCC.csv,6.456783,7.2455325,4.2366276,3.61728,5.2023625,2.4259741,6.07489,4.4709477,4.804957,5.356154,4.815015,5.7157288,4.563076,4.742074,4.0387,4.1648517,5.127825,3.5491025,5.2897983,4.6348214,5.202085,4.3121963,5.452187,5.478704,5.291524,5.372,4.344756,6.269789,3.5247524,6.2904677,5.4363832,4.4812713,4.2056823,5.1924396,5.1863875,4.0841966,5.7260523,5.8566003,4.2049193,2.9135435,5.1300697,5.4380465,5.3602185,5.0719557,4.8901844,5.6567264,4.0431094,5.220871,5.417683,5.566842,5.2683334,4.7396717,4.377367,5.8102136,3.5600722,3.309158,3.8953123,5.0127935,4.9240923,4.701856,4.3613124,4.4644465,4.0186443,5.3769407,4.297028,5.007215,4.8343825,5.2206306,3.415838,4.5574837,5.314771,3.832829,4.4053345,4.637786,4.414402,4.824185,4.8075104,5.7220736,5.5011687,5.3860364
19-MFCC.csv,5.3077774,6.7572074,4.91467,3.7154133,4.381294,2.6728303,6.306424,3.5325086,5.7633343,5.9701557,4.4260464,6.2298994,4.320481,4.479121,3.636954,5.2043595,5.5714126,3.717872,5.2697625,4.631688,5.3140197,4.6474257,5.4260125,5.8771386,5.8468065,5.316433,4.978387,6.738648,3.1954277,5.058598,5.9390473,4.1618886,3.902895,5.805813,5.620189,4.680117,5.15102,5.9838614,4.304365,3.1954458,5.1549826,4.910857,4.4670234,4.8697915,5.1429915,5.481619,4.0225596,5.024568,6.0006943,5.5718627,5.3501453,5.3260365,4.876624,6.4723086,4.377057,3.457309,4.647405,4.7422767,5.049721,4.4679756,5.0700994,5.253386,4.980575,5.3356023,3.4415984,5.38994,5.017918,5.398446,4.308764,4.6984835,5.2471967,3.766039,4.34211,4.393377,4.5365944,4.5569096,4.6430135,6.227873,5.205143,5.988209
20-MFCC.csv,5.2898197,6.6444497,4.8666606,3.679194,4.4597454,2.5921695,6.111415,3.6327088,6.336101,5.947421,4.3613296,6.293389,4.3971286,4.5406384,3.695508,5.187553,5.4796286,3.5976589,5.3709993,4.728693,5.1268697,4.5809774,5.4244432,6.016451,5.750858,5.4010987,4.928492,6.730595,3.441359,4.783632,5.928932,4.259601,3.801328,5.54613,5.4259586,4.6135097,5.0420628,6.0112467,4.2656245,3.24095,5.0857997,5.0480614,4.666827,5.0207214,5.044308,5.439827,3.8796477,5.118936,5.8274813,5.041959,5.466133,5.2074976,4.92881,6.308731,4.2968884,3.292401,4.6296306,4.8126764,4.7513547,4.47265,4.9858637,4.788691,5.1301355,5.46866,3.620291,5.409807,5.0413747,5.47018,4.1859226,4.6177855,5.489995,3.6740286,4.354386,4.4150567,4.4780087,4.5130987,4.5128465,6.272254,5.2647023,5.917775
21-MFCC.csv,6.2250395,6.9675193,4.841112,3.7452354,4.39992,2.7384777,6.4258733,3.5675428,5.633796,5.993909,4.4745736,6.166243,4.16134,4.4876366,3.7392404,4.9859405,5.477428,3.5826135,5.2129326,4.653386,5.248701,4.6420207,5.37064,5.9584994,5.8336916,5.3998375,4.548802,6.781494,3.1387973,5.3848553,5.9378457,3.9372213,3.8306031,5.604875,5.5085464,4.536195,5.3182926,6.1275783,4.1841125,3.2416139,5.1219687,4.87127,4.6638117,4.9381285,5.057286,5.5033875,3.8847208,4.9332786,5.9190297,5.318851,5.364048,5.3705244,4.7075276,6.287604,4.4444675,3.3727148,4.643286,4.798549,4.9757156,4.7121367,5.175433,5.035799,4.8315105,5.3755436,3.7428489,5.4403906,5.0907297,5.4213967,4.016994,4.6239076,5.3951473,3.83382,4.355471,4.4517717,4.5198135,4.6482434,4.3495092,6.234005,5.3023667,5.8862667
22-MFCC.csv,5.906371,6.9244294,4.86536,3.767323,4.3903103,2.7466838,6.4127574,3.5635047,5.557795,5.998261,4.4799314,6.146377,4.259422,4.486286,3.711977,5.0044584,5.468868,3.6073117,5.236469,4.6508374,5.2759457,4.6382685,5.3644333,5.8870606,5.8404346,5.4126983,4.642001,6.733735,3.1154857,5.1689606,5.91675,3.9523711,3.8613806,5.6275234,5.504612,4.5530033,5.303858,6.095977,4.2271485,3.2292035,5.1213512,4.861876,4.6405144,4.9340477,5.0647855,5.4934196,3.8994076,4.957531,5.911025,5.3381824,5.3508615,5.3672266,4.7050037,6.3563576,4.4259887,3.3873987,4.64737,4.803086,4.9862146,4.7286277,5.116082,5.120729,4.875074,5.364632,3.661208,5.4226947,5.062401,5.4179974,4.0531106,4.635304,5.3751664,3.8424144,4.362854,4.4212985,4.5162387,4.661111,4.423478,6.2240443,5.2959285,5.9125543
23-MFCC.csv,5.9566035,6.9806056,4.647238,3.690787,4.6474204,2.6355143,6.332775,3.755488,5.288772,5.7154493,4.613309,6.0325904,4.3300858,4.494374,3.7117379,4.8323216,5.5423183,3.6968718,5.3209443,4.702344,5.4521933,4.6563416,5.465335,5.8611875,5.690595,5.2128153,4.7268186,6.5815234,3.277511,5.8858266,5.714853,4.289026,4.0814967,5.710484,5.646896,4.491676,5.4051275,5.8761497,4.218681,3.2007692,5.1796,5.1021175,4.6935735,4.832926,5.0840983,5.508882,4.1825395,5.0537815,5.889433,5.8648486,5.2977095,5.1474824,4.646676,6.304701,4.1081333,3.5483549,4.3723755,4.8140297,5.1187735,4.435438,4.8373137,5.089597,4.599519,5.2509427,3.6995971,5.173265,4.9456964,5.3759174,4.1108437,4.68103,5.2127213,3.8346076,4.3771796,4.5378957,4.560441,4.672958,4.727703,5.9807096,5.264449,5.813974
24-MFCC.csv,5.4962573,6.546206,4.8797517,3.6829364,4.286278,2.7522783,6.358558,3.2763383,6.0324492,5.996957,4.4328427,6.3870544,4.1941986,4.400104,3.5539384,5.398086,5.6648874,3.7582335,5.370754,4.733721,5.353804,4.7908287,5.4351335,6.258961,5.947624,5.234168,4.9874983,6.8758655,3.273778,5.310683,5.9574356,4.184064,3.8801582,6.073148,5.7767186,4.7737927,4.983605,5.9623194,4.2823424,3.4275832,5.203559,4.8014503,4.3969383,4.8118243,5.189059,5.3759165,4.1212454,4.9448338,6.0815296,5.4262705,5.3889856,5.423331,4.979835,6.6469727,4.4727697,3.5783608,4.767398,4.7128234,5.06532,4.2020326,5.153284,5.2407746,5.2162204,5.2715697,3.2844741,5.3807817,5.058165,5.484351,4.480958,4.7188683,5.2432947,3.7839155,4.370503,4.383963,4.604153,4.5196357,4.526608,6.2366657,5.0971856,6.1275983
25-MFCC.csv,5.3908305,6.792861,4.8640866,3.6855896,4.4612265,2.64431,6.2884893,3.5882065,5.6388116,5.9409585,4.4295273,6.18732,4.295096,4.499868,3.6442103,5.151346,5.6084857,3.7302794,5.278702,4.646426,5.3292084,4.6224494,5.4507275,5.9110503,5.800443,5.2597427,4.956768,6.6954317,3.2436233,5.1542687,5.9071546,4.2299256,3.9211974,5.797243,5.660648,4.655501,5.1918936,5.95911,4.282305,3.2582438,5.144709,4.980279,4.46858,4.858782,5.1335907,5.5046086,4.076235,5.0457897,6.00947,5.643451,5.341431,5.283872,4.8453503,6.397604,4.3051066,3.4534376,4.586819,4.740786,5.0636916,4.3701077,5.0119023,5.2353277,4.9076176,5.367462,3.519417,5.387145,5.010215,5.39421,4.311183,4.6964855,5.1903906,3.75015,4.336337,4.4304104,4.563808,4.5471463,4.705933,6.2133775,5.228569,5.9396753
26-MFCC.csv,6.506479,7.291745,4.364622,3.5734024,5.1604276,2.397082,6.0389123,4.5073423,4.7622557,5.364584,4.683265,5.749254,4.461177,4.7439365,4.0412107,4.1421876,5.341309,3.5432358,5.227347,4.6040196,5.1853285,4.336611,5.5318737,5.5013747,5.258138,5.2097697,4.4494967,6.3239307,3.5730565,6.201427,5.523552,4.5743175,4.1382446,5.05504,5.3128223,4.1296406,5.7503257,5.8065557,4.1142397,2.9807498,5.124315,5.5629635,5.1666017,5.1142583,4.9308243,5.728581,4.1139307,5.227895,5.6072288,5.70603,5.2858605,4.7285776,4.44492,5.895192,3.601798,3.2820115,3.8588657,4.915749,4.963473,4.6685443,4.396152,4.5066953,4.006875,5.447083,4.21129,5.079033,4.85998,5.19497,3.545487,4.5793343,5.2880664,3.7258718,4.337505,4.727004,4.4627237,4.7025537,4.7663345,5.8077126,5.4918404,5.330247
27-MFCC.csv,6.3398666,7.386532,4.607507,3.4813924,5.0471807,2.3614228,6.1063657,4.295534,5.501135,5.695183,4.466547,5.8582616,4.1108203,4.736212,3.9948306,4.4083095,5.4652543,3.4585326,5.191413,4.6911426,5.0250187,4.335877,5.5031977,5.844764,5.369173,5.272347,4.206981,6.4951105,3.6457298,5.399724,5.7543445,4.36398,3.7884743,4.923634,5.2968054,4.2036586,5.640441,6.061844,3.9859078,3.2547548,4.9602613,5.548832,5.0238614,5.11885,4.8594747,5.7384977,3.8810039,5.2216196,5.715468,5.3058496,5.3900847,4.858045,4.5091877,5.455632,3.9217296,3.076605,4.113481,4.933239,4.7542167,4.6354637,4.766577,4.4061317,4.1581097,5.6863737,4.6320534,5.413749,5.104454,5.3712697,3.5880048,4.494725,5.3740044,3.5968301,4.293906,4.742761,4.5188875,4.5330563,4.62767,6.131712,5.614363,5.356206
28-MFCC.csv,6.712423,7.247395,4.35988,3.5642858,5.125243,2.3164175,6.08523,4.3530254,5.2145452,5.4957376,4.6524,5.7389207,4.4706373,4.6869016,3.9182906,4.3187046,5.27805,3.5437253,5.278898,4.6597266,5.1889567,4.341279,5.4486775,5.573114,5.3488536,5.351832,4.52218,6.315563,3.5586095,5.958519,5.582304,4.5038204,4.113486,5.1585226,5.2752833,4.188161,5.74322,5.910351,4.2038155,2.892399,5.0661287,5.5202823,5.19486,5.0395513,4.92214,5.6607227,4.030475,5.2302938,5.5121694,5.7537436,5.282022,4.76238,4.4359155,5.890882,3.6660168,3.3098304,4.021224,5.0062227,4.8442664,4.5842943,4.539668,4.529599,4.1665106,5.5008297,4.1801486,5.154377,4.928447,5.308894,3.6528099,4.5656347,5.3701077,3.7205265,4.361683,4.6065464,4.358139,4.725783,4.7326365,5.8947535,5.507818,5.45359
29-MFCC.csv,6.460037,7.3815136,4.309751,3.5833697,5.204925,2.3952086,6.1339436,4.494404,4.841884,5.4342666,4.7272606,5.6649685,4.436559,4.7018785,3.9838147,4.1431665,5.3356547,3.570226,5.2959085,4.637871,5.295017,4.3538017,5.5217657,5.5097194,5.2934165,5.2206483,4.3706245,6.244035,3.5395517,6.2452536,5.4658766,4.506573,4.194157,5.0401845,5.355236,4.123884,5.8100924,5.840198,4.1215024,3.0455508,5.075932,5.6036844,5.172861,4.996055,4.8827877,5.7092824,4.1429453,5.2673693,5.5987444,5.823327,5.266224,4.7354712,4.3404555,5.8373313,3.6010852,3.3116045,3.8921552,4.9537544,4.999961,4.6686006,4.437585,4.555128,3.9492106,5.413344,4.2893653,5.0325537,4.854399,5.2544036,3.5335135,4.576434,5.242683,3.774357,4.362999,4.736915,4.488544,4.7663,4.9050937,5.784587,5.550125,5.3408146
30-MFCC.csv,5.405733,6.8199606,4.8567123,3.6908092,4.491508,2.5936387,6.236737,3.6857965,5.775616,5.929662,4.4235225,6.1805897,4.343955,4.5209055,3.6979303,5.0750947,5.4889135,3.6568382,5.2662864,4.630699,5.2587953,4.5695286,5.423055,5.8248706,5.758782,5.364778,4.9085393,6.6797714,3.2796047,5.0707827,5.9064703,4.2018914,3.9069269,5.620579,5.5048585,4.598561,5.197563,6.009574,4.29793,3.1288142,5.1180835,5.0332046,4.6063185,4.927529,5.0844045,5.513239,3.9599404,5.07608,5.8845725,5.496642,5.36424,5.226801,4.832678,6.324304,4.270285,3.3780906,4.5628366,4.787607,4.9475703,4.5295625,5.020786,5.06794,4.8841915,5.3876715,3.6145613,5.370638,5.004644,5.384523,4.1730275,4.66306,5.315937,3.7373319,4.3401766,4.4160767,4.4763603,4.5794897,4.6204014,6.21101,5.27416,5.8915377
31-MFCC.csv,6.1900268,7.1326942,4.6642795,3.556794,4.868855,2.4250317,6.0576057,4.1421785,5.768781,5.7543554,4.3995304,5.9925632,4.2274523,4.71942,3.9394777,4.6429834,5.441343,3.4676852,5.2308135,4.661337,4.926526,4.365467,5.4720626,5.86758,5.45763,5.338223,4.4195647,6.5886526,3.595008,5.2348843,5.848094,4.348091,3.757611,5.059182,5.286358,4.311445,5.5170536,6.0576334,4.057448,3.1891994,4.9961243,5.3965974,4.950257,5.153922,4.9123645,5.6574597,3.8406,5.183105,5.734591,5.121192,5.4345813,4.963562,4.6480656,5.6694694,4.0283966,3.0823045,4.266319,4.891501,4.698556,4.5842285,4.8147182,4.431996,4.487939,5.6983933,4.342376,5.473294,5.102009,5.39508,3.7307909,4.5133653,5.474485,3.5964396,4.2993226,4.6358657,4.4740343,4.5183954,4.52998,6.216733,5.510778,5.5006375
32-MFCC.csv,5.61995,6.5556726,4.8021207,3.6574538,4.293685,2.8572907,6.537925,3.1465707,5.769496,6.037217,4.5357943,6.34386,4.0811105,4.353391,3.467166,5.4968076,5.7644773,3.8842053,5.402855,4.7474995,5.522227,4.8621125,5.4320054,6.360892,6.0394306,5.1237416,4.955284,6.8909492,3.1890955,5.6858025,5.9064198,4.1536975,3.9311686,6.3367577,5.987891,4.824205,5.0149684,5.92678,4.276642,3.6076999,5.244823,4.702501,4.300438,4.6687207,5.251525,5.35431,4.3050265,4.8689356,6.2062507,5.710077,5.3117247,5.5337987,4.9100337,6.818143,4.518605,3.7317657,4.8261003,4.7003865,5.2883825,4.019118,5.1877136,5.49685,5.1892486,5.196902,3.1419578,5.3589344,5.100431,5.52307,4.589108,4.7565384,5.0144796,3.8686473,4.3945317,4.377403,4.731538,4.543448,4.6583905,6.181554,5.054688,6.2189155
33-MFCC.csv,5.7752066,6.6529236,4.8227468,3.704239,4.260466,2.918675,6.6413164,3.1085083,5.7294664,6.0939746,4.563599,6.329068,4.02377,4.3768535,3.540557,5.4641223,5.720308,3.8703504,5.3460264,4.635869,5.499222,4.8629875,5.409573,6.3805294,6.0726237,5.1850586,4.8079705,6.9446225,3.0411189,5.733655,5.947581,3.979566,3.896386,6.3828397,5.9747396,4.7990313,5.078831,6.0033946,4.2472653,3.6223037,5.254273,4.597982,4.2630806,4.6431623,5.241545,5.387467,4.24968,4.8124995,6.2736645,5.689268,5.3019376,5.6058087,4.869035,6.8633957,4.5997,3.7109563,4.8645077,4.68475,5.3772836,4.114857,5.2786455,5.5466647,5.1034484,5.1630664,3.1248453,5.394205,5.1343527,5.495095,4.5068884,4.7414174,4.9959736,3.9228246,4.3878617,4.3757977,4.7417974,4.582874,4.5912747,6.202694,5.075449,6.1967397
34-MFCC.csv,6.004502,6.83407,4.820712,3.735237,4.4260135,2.71296,6.3193293,3.5839052,5.948232,6.027371,4.4298797,6.212674,4.239086,4.5247097,3.7403166,5.0525613,5.430796,3.5528102,5.2904644,4.687762,5.156394,4.596716,5.364141,6.0469317,5.804786,5.4489655,4.6067686,6.7695417,3.2510796,5.1012335,5.9401817,3.9961317,3.7818964,5.532043,5.432167,4.5368223,5.2152624,6.1342235,4.1993437,3.2942383,5.0861955,4.914629,4.728953,4.997001,5.020511,5.4663243,3.8328319,4.986886,5.839697,5.0410953,5.421874,5.3358693,4.756736,6.292722,4.403561,3.293864,4.6739235,4.8254952,4.8307767,4.6513996,5.1202574,4.85566,4.9885516,5.4589524,3.730927,5.471222,5.1007495,5.469462,4.0099325,4.590145,5.4802513,3.7882972,4.3652754,4.4256763,4.4985366,4.624342,4.3295913,6.280727,5.3175817,5.8899417
35-MFCC.csv,6.209389,7.303912,4.722385,3.5389433,4.902606,2.411473,6.0888906,4.167128,5.6554766,5.771847,4.427098,5.9582233,4.1096673,4.7247863,3.976321,4.574324,5.5165625,3.45134,5.2110014,4.7007875,4.9946566,4.40174,5.503627,5.8839483,5.430361,5.281822,4.3010626,6.579884,3.581099,5.1988554,5.818579,4.3061604,3.7361197,5.0066853,5.3262277,4.2672544,5.5594316,6.0757003,3.969917,3.2597725,4.9865203,5.433903,4.9020224,5.119717,4.887877,5.6844273,3.8454611,5.1858764,5.7893014,5.1602826,5.4396524,4.944035,4.6008844,5.530084,4.0414586,3.0746586,4.239288,4.889383,4.7341137,4.6373754,4.8533773,4.4761496,4.3527164,5.6709337,4.508197,5.4516373,5.1193986,5.39447,3.6981885,4.501567,5.4307356,3.5997946,4.2925344,4.723295,4.538463,4.4936657,4.563433,6.189011,5.543724,5.4311047
36-MFCC.csv,6.056543,6.841329,4.749263,3.7169015,4.451341,2.708185,6.3935094,3.5156507,5.682114,5.8837924,4.5311,6.2139387,4.2028856,4.44365,3.692785,5.029409,5.514188,3.6523688,5.3115497,4.6870985,5.3683405,4.717168,5.4193063,6.0740643,5.8224244,5.3080297,4.689221,6.769233,3.234408,5.6463175,5.859776,4.1114025,3.9537716,5.8029494,5.6256356,4.578091,5.2302756,6.007197,4.2221127,3.255108,5.178264,4.926293,4.6356597,4.8443637,5.0918717,5.448711,4.051499,4.964635,5.927562,5.5098786,5.3617983,5.3009276,4.7697816,6.409969,4.331655,3.5177867,4.583529,4.7838335,5.0362844,4.451588,5.088262,5.0416408,4.852582,5.2508364,3.6019337,5.283884,5.0200267,5.42858,4.162121,4.668387,5.3304577,3.8397636,4.378121,4.4676824,4.5333076,4.650851,4.454991,6.120335,5.218827,5.933638
37-MFCC.csv,6.0134025,6.793174,4.811608,3.721795,4.4039087,2.7035136,6.35271,3.52277,5.9498935,6.0279284,4.440719,6.260431,4.198249,4.486502,3.7123847,5.12141,5.4421635,3.5994205,5.287294,4.653826,5.2312055,4.629774,5.3751187,6.0839505,5.8419504,5.425821,4.682151,6.8081884,3.233406,5.293251,5.9514966,4.0162697,3.8296459,5.6648083,5.500552,4.5895123,5.153726,6.1198587,4.2407527,3.256488,5.1203065,4.896259,4.669104,4.92446,5.0584445,5.4562488,3.8914924,4.970905,5.8780394,5.2258344,5.4042654,5.3515186,4.8116565,6.380734,4.4094734,3.3717945,4.690498,4.7975874,4.9063115,4.5644,5.185475,4.9405565,4.989297,5.3771544,3.6271753,5.420707,5.0807724,5.452828,4.0969296,4.6260576,5.4152107,3.800023,4.3651066,4.4046125,4.4900045,4.6265845,4.3553805,6.2574573,5.26789,5.9425135
38-MFCC.csv,5.7544866,6.699773,4.909775,3.6980226,4.245451,2.8499851,6.587362,3.2157388,5.521078,6.201813,4.436379,6.278652,4.02503,4.3918934,3.494236,5.456821,5.7226844,3.861246,5.242268,4.6260214,5.4688406,4.730136,5.3916802,6.169836,6.053935,5.2120566,4.9306293,6.8649955,3.0056322,5.4603877,6.019646,3.973827,3.8759007,6.1957397,5.925608,4.8237724,5.099207,6.0643,4.316984,3.5364285,5.189768,4.66345,4.243319,4.6890025,5.2440724,5.455121,4.175478,4.841993,6.221067,5.8091617,5.2719293,5.6135993,4.86228,6.7176466,4.5928507,3.6025202,4.8716335,4.6638026,5.2950654,4.218342,5.3235173,5.654913,5.0986624,5.316199,3.2315712,5.5310574,5.1177354,5.451795,4.5138783,4.752611,4.9698024,3.8627708,4.3472495,4.320293,4.680845,4.567977,4.630463,6.329639,5.1378884,6.1742263
39-MFCC.csv,5.684945,6.6840396,4.9019814,3.7253833,4.2596245,2.9007123,6.568695,3.2166927,5.683753,6.183219,4.4817066,6.2552075,4.1387506,4.4141893,3.511463,5.4418035,5.6901245,3.8281553,5.330732,4.687698,5.4411736,4.7447596,5.375928,6.184271,6.0465307,5.254962,4.8477287,6.8379307,3.0418315,5.237056,5.9605374,3.9548128,3.8354163,6.124685,5.852583,4.779378,5.0932865,6.043389,4.2768273,3.621089,5.1667185,4.6498723,4.3145514,4.7461543,5.1957607,5.4128437,4.1292043,4.8780847,6.1856275,5.5560837,5.3069553,5.5984473,4.815672,6.7252645,4.6016965,3.5617363,4.887254,4.720751,5.238565,4.3294716,5.223467,5.51559,5.168887,5.32472,3.249289,5.5002475,5.138045,5.510376,4.440052,4.7104225,5.0700407,3.8803034,4.3782783,4.3369284,4.7164307,4.574629,4.6162376,6.297429,5.1662116,6.1689477
40-MFCC.csv,5.8977003,6.826686,4.7355227,3.7091236,4.4654126,2.724762,6.40403,3.4954898,5.554779,5.818161,4.572386,6.1863165,4.2360787,4.4225,3.6432314,5.0446296,5.6008773,3.7189612,5.343759,4.7270494,5.4563174,4.76669,5.450574,6.058524,5.826505,5.210754,4.76857,6.732024,3.2371147,5.763679,5.8057737,4.1979804,4.0159974,5.914616,5.7338247,4.605389,5.250295,5.913008,4.2220364,3.3019383,5.2091384,4.9322824,4.5663238,4.7934794,5.131048,5.4358745,4.1751013,4.973172,5.9892797,5.6974106,5.331656,5.2898455,4.76242,6.464277,4.298252,3.6077123,4.5460715,4.767691,5.1314087,4.345921,5.0001073,5.1632752,4.8331804,5.2013807,3.5275004,5.2267227,4.991462,5.428885,4.2628074,4.7026224,5.2378716,3.8513775,4.384847,4.4914293,4.59378,4.6356626,4.589198,6.056599,5.177325,5.9599514
