,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
39,20-MFCC.csv,6.678663,5.5780196,5.3493924,5.038764,6.5826054,3.4389079,8.287869,3.8995435,5.8002024,3.5821955,5.0793643,3.3851478,5.3728614,3.6415246,9.197219,5.6123414,7.986994,5.924034,4
40,21-MFCC.csv,6.4361167,5.0056505,4.640886,5.200465,6.29709,3.0053656,8.408596,3.2635605,5.483462,4.5678234,4.6801567,3.3162105,5.714122,3.8472693,8.98831,5.144413,7.6025205,5.7245197,3
41,22-MFCC.csv,6.3154507,4.9471297,4.847309,5.271842,6.231466,3.1437705,8.511255,3.373818,5.504335,4.3343453,4.571186,3.3098185,5.5237513,4.024021,9.193459,5.215902,7.671052,5.889372,3
42,23-MFCC.csv,6.8572817,5.0128646,5.0629015,5.5097485,6.4202976,3.5959342,7.8861775,2.9553065,4.9322743,4.658749,4.4575105,3.4154463,5.3361683,4.0167446,8.922197,4.5784917,7.214454,5.7573624,3
43,24-MFCC.csv,6.4560537,5.119773,5.53489,5.438019,6.2457404,3.2686658,8.363834,3.9082973,5.2125926,3.8341434,5.1040397,3.6149147,6.0708575,3.9517887,9.625746,4.7573133,7.9565244,6.032868,1
44,25-MFCC.csv,6.4600644,4.9904165,5.3257747,5.487293,6.1988645,3.529195,8.416159,3.1226301,5.2178335,4.036708,4.775259,3.401575,5.1645026,4.172432,9.38823,4.96763,7.7527375,5.747815,1
45,26-MFCC.csv,7.560798,5.570628,3.773846,5.4430766,7.0559683,3.650055,7.2792716,2.4948075,5.4616413,5.7791667,4.0940037,3.3857858,4.316399,3.414827,7.359185,4.89377,6.5855737,5.060443,0
46,27-MFCC.csv,7.53687,5.562419,4.140969,4.934825,6.7772765,3.3365793,7.883684,2.4920237,5.711098,4.9344425,4.6558266,3.1962807,4.1743927,3.2843678,7.5428314,5.417777,7.1215215,5.0429587,2
47,28-MFCC.csv,7.4230127,5.7556176,3.877245,5.374979,6.946158,3.755735,7.2873445,2.7476718,5.351309,5.719416,4.1042643,3.0868604,4.8963003,3.430806,7.7412796,5.1259456,6.41953,5.136544,0
48,29-MFCC.csv,7.580729,5.4773374,3.9094608,5.4014335,6.9076343,3.7220845,7.351721,2.4967034,5.257281,5.622098,4.295929,3.3926153,4.352129,3.3559568,7.32288,4.8564973,6.5773525,5.1916137,0
49,30-MFCC.csv,6.5683045,5.150746,5.20283,5.283886,6.391429,3.5249565,8.354541,3.4007018,5.4592667,3.9780984,4.718228,3.3344061,5.1301804,4.0071664,9.21974,5.2747984,7.7431645,5.84392,3
50,31-MFCC.csv,7.295687,5.5349627,4.445041,4.809759,6.7287498,3.286884,8.019106,2.787726,5.747089,4.537571,4.728135,3.099126,4.53466,3.3813007,7.974863,5.5829415,7.290417,5.2054462,2
51,32-MFCC.csv,6.324937,4.801906,5.6517296,5.741155,6.0314918,3.2157547,8.433634,3.7682064,4.8221655,3.9983385,5.044197,3.79678,6.3467584,4.1811733,9.903511,4.2108903,7.930638,6.145008,5
52,33-MFCC.csv,6.1818495,4.5909905,5.4735255,5.920792,5.923968,3.1551845,8.462819,3.5356266,4.67993,4.253204,4.961514,3.7772584,6.3669596,4.334449,9.872686,4.055541,7.8679886,6.102644,5
53,34-MFCC.csv,6.558869,5.424661,4.9556465,5.0293036,6.4500012,3.0724463,8.304747,3.8445756,5.7404547,4.0711656,4.9962726,3.3937638,5.8523064,3.584043,9.04943,5.3981175,7.8147216,5.8635273,4
54,35-MFCC.csv,7.3260164,5.542329,4.3582683,4.825967,6.547454,3.1514578,8.158067,2.611175,5.7664266,4.755696,4.857733,3.28268,4.288584,3.408557,7.8191066,5.5705323,7.483917,5.0889997,2
55,36-MFCC.csv,6.7722383,4.9792047,5.0771422,5.1288576,6.4262414,3.2537534,8.182773,3.1392543,5.117486,4.368712,4.711814,3.2762187,5.530012,3.9095392,8.966302,4.8569655,7.450369,5.642871,3
56,37-MFCC.csv,6.552425,5.2224975,4.964164,5.066267,6.3753114,3.0848653,8.339322,3.412762,5.539295,4.245079,4.8870854,3.3028078,5.690077,3.74947,9.053531,5.2643204,7.711798,5.727492,3
57,38-MFCC.csv,6.226148,4.684231,5.4205236,5.9806776,5.809053,3.5346656,8.405449,3.242862,4.7816205,4.127099,5.1670613,3.9297924,6.111803,4.492624,10.007594,4.306782,8.1147785,5.9391766,5
58,39-MFCC.csv,6.120276,4.7253933,5.2834954,5.8291206,5.949646,3.3480828,8.560572,3.476561,5.0639997,4.066432,4.95221,3.8072207,5.949614,4.3835435,9.956023,4.605222,8.114515,6.1123137,5
59,40-MFCC.csv,6.7728066,4.8983054,5.350392,5.4164104,6.3411756,3.413293,8.104128,3.2239935,4.836005,4.320515,4.7017527,3.4595823,5.663333,4.054083,9.2231655,4.464437,7.4481645,5.8313937,1
60,41-MFCC.csv,6.0013523,4.6647882,5.235554,5.8823795,5.890224,3.2212005,8.666022,3.5256538,5.095279,4.105062,4.961618,3.8377185,6.079262,4.4188704,10.06712,4.600467,8.196464,6.1836514,5
61,42-MFCC.csv,6.175704,4.719828,5.57793,5.7754545,5.9575286,3.237387,8.532631,3.48694,4.8868237,4.0147533,5.013125,3.595837,6.0429144,4.3207693,9.8174715,4.4024224,7.913195,5.958123,5
62,43-MFCC.csv,6.102602,4.757213,5.0691137,5.7309403,5.979253,3.185759,8.539176,3.3074255,5.140691,4.2742414,4.947038,3.7228787,6.008956,4.2717376,9.769898,4.677826,8.048537,5.99453,5
63,44-MFCC.csv,6.73415,5.7004595,5.351824,5.032018,6.638875,3.3574615,8.139272,4.3283134,5.7922497,3.6140697,5.1937137,3.4926236,5.8689637,3.4844146,9.186438,5.416746,7.956663,5.9546294,4
64,45-MFCC.csv,7.308539,5.445464,4.366139,4.7904515,6.775927,3.3054712,7.983373,2.7188485,5.6517653,4.613953,4.589667,2.9573677,4.530448,3.4250867,7.9338255,5.5671587,7.123114,5.1681833,2
65,46-MFCC.csv,7.2495403,5.503592,3.846566,5.3741717,6.945053,3.6696682,7.589298,2.678199,5.476264,5.5116777,4.2208323,3.3604994,4.6776795,3.4001913,7.5391116,4.9851985,6.683288,5.2447767,0
66,47-MFCC.csv,6.690186,5.131289,5.5273824,5.462597,6.2935443,3.6697788,8.380986,3.7199657,5.2411356,3.75164,5.0726423,3.4528587,5.371137,4.1298666,9.550393,5.055557,7.9498878,5.9299817,1
67,48-MFCC.csv,6.408678,4.937982,5.010066,5.3572984,6.145048,3.0262787,8.410909,3.3580523,5.211328,4.4173503,4.941855,3.4269934,6.031876,3.9829009,9.301776,4.8228383,7.73655,5.7689977,3
68,49-MFCC.csv,6.3033156,4.929655,5.338773,5.623171,6.110626,3.4623442,8.481698,3.4937463,5.1929035,3.9170516,4.98556,3.6830025,5.6876483,4.2379494,9.769704,4.840143,8.059832,6.014992,1
69,50-MFCC.csv,7.497233,5.556338,3.9383757,5.309009,6.867892,3.616788,7.2653966,2.5967968,5.2057753,5.6151133,4.1218925,3.0140648,4.660104,3.481453,7.7400403,5.12142,6.438632,5.122273,0
70,51-MFCC.csv,7.476517,5.708122,3.5093307,5.4606137,7.095304,3.838803,7.346308,2.5328605,5.45493,5.7675357,4.1890936,3.345302,4.4341483,3.2064757,7.1604586,4.934742,6.360548,5.073306,0
71,52-MFCC.csv,6.3495393,4.760505,5.246769,5.639913,6.146161,3.5955567,8.554361,3.6927528,5.211162,3.9552193,4.5922823,3.5378492,5.37187,4.375626,9.646929,4.916071,7.8319044,6.143966,1
72,53-MFCC.csv,6.6046524,5.4793844,5.132925,5.0040727,6.5456495,3.2944005,8.354573,3.851065,5.855785,3.7810702,4.946245,3.3199434,5.4427457,3.6446111,9.069649,5.6429195,7.901556,5.9280305,4
73,54-MFCC.csv,6.444366,5.041143,5.004558,5.1722274,6.2826476,3.1130345,8.349913,3.1939576,5.378714,4.346165,4.7356386,3.29876,5.656885,3.934758,9.134609,5.101019,7.642179,5.7331104,3
74,55-MFCC.csv,6.312796,5.0234785,4.6390576,5.1725397,6.262873,2.9474304,8.517145,3.4581304,5.6279793,4.4598107,4.6579037,3.3098323,5.755696,3.8509424,9.074741,5.2904344,7.6830473,5.858121,3
75,56-MFCC.csv,6.3330884,4.6729875,5.6246777,5.8358436,6.0327597,3.23948,8.450318,3.6983654,4.707473,4.060522,4.936677,3.7053394,6.2182093,4.297747,9.868332,4.154662,7.84489,6.1591105,5
76,57-MFCC.csv,6.549525,5.1253386,4.8785257,5.1278086,6.277981,2.9799886,8.339973,3.4240878,5.4130607,4.443383,4.924738,3.3062553,5.9319644,3.780795,9.035653,5.0834336,7.6437306,5.692547,3
77,58-MFCC.csv,6.5712833,5.1108356,4.6904263,5.0572863,6.388743,3.007268,8.32849,3.114407,5.499408,4.530134,4.729479,3.258908,5.565819,3.7572,8.841627,5.212466,7.566345,5.5984287,3
78,59-MFCC.csv,7.393251,5.6531534,3.7943945,5.3492255,7.007015,3.81675,7.4765296,2.5999136,5.4794617,5.56433,4.2108574,3.3394492,4.6732244,3.2727683,7.3809586,5.0109386,6.542335,5.1735296,0
79,60-MFCC.csv,6.9429355,5.0719376,4.914447,5.0128727,6.606692,3.3786933,8.08669,3.0336635,5.2417006,4.4062953,4.6030464,3.1651382,5.157241,3.8178587,8.675394,5.0645638,7.3316603,5.523197,3
80,61-MFCC.csv,7.2996826,5.5134444,4.3941803,4.933961,6.6572404,3.2638912,8.056365,2.7571046,5.764572,4.773098,4.797996,3.3598309,4.455555,3.3777404,7.8555007,5.40532,7.4418387,5.210705,2
81,62-MFCC.csv,6.3243966,4.833225,5.6114445,5.705166,6.0700283,3.2867272,8.469509,3.7498546,4.944536,3.924778,5.011088,3.6921074,6.089612,4.218381,9.861392,4.4399157,7.9500046,6.1109257,5
