Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40
34-MFCC.csv,7.4236526,4.960212,5.4475718,6.909242,6.945641,4.200529,5.1293955,6.379644,6.422887,6.091078,3.5956361,6.3614187,5.3315988,4.7615757,3.2632747,3.7107415,4.8934026,6.242441,6.1044664,5.2262697,5.686648,5.0521555,3.8714306,4.71968,5.8578024,3.553461,4.0140524,5.857718,4.412142,3.569178,4.7093267,5.0953712,2.5595746,3.162234,3.8920903,5.2449827,5.908464,5.6001034,6.119429,4.387651
35-MFCC.csv,6.7373543,4.9206038,5.3425508,6.9213367,6.9081044,4.2071223,4.700633,6.124021,6.410306,6.0955286,3.729605,7.0689664,4.938964,4.6884727,2.8807318,3.8096552,4.8672585,5.97,6.3674107,5.4377804,5.0862837,4.756826,3.884749,3.8922606,6.003058,2.5232556,4.335453,5.834381,4.5508323,4.2127113,4.6303744,5.54548,2.3030107,2.912095,4.291087,5.0371885,5.6690826,6.0354877,6.046692,4.490671
36-MFCC.csv,7.88254,4.815098,5.495932,6.778413,6.982523,4.0162654,5.198253,6.5328503,6.530901,6.076731,3.346854,5.993146,5.5630193,4.9443274,3.3729162,3.7359989,4.7997665,6.2947845,5.8003774,5.050754,5.929294,5.1608477,3.5250423,4.752112,6.093026,3.442576,4.23865,5.7956977,4.465176,4.059753,5.0028577,5.3509088,2.2598639,3.2615716,3.4647067,5.1605315,5.695843,5.1712303,6.1122317,4.412355
37-MFCC.csv,7.57083,4.9114633,5.46387,6.8781962,6.933264,4.1779313,5.1786613,6.454548,6.44923,6.036314,3.497348,6.182288,5.4259925,4.841995,3.369652,3.6798885,4.8634453,6.272253,5.926256,5.161411,5.805712,5.094761,3.733692,4.8033934,5.9217634,3.564147,4.064696,5.8584747,4.4606166,3.7404032,4.832378,5.182095,2.4790916,3.2202997,3.718225,5.21527,5.8322678,5.4670544,6.1401763,4.3857965
38-MFCC.csv,8.58221,4.699764,5.514021,6.952242,6.6210885,4.0838256,5.2557077,6.177531,6.4125457,6.018567,3.3640883,5.6206083,6.2128234,4.8312473,3.5017724,3.5893123,5.136995,6.1094885,5.7273617,4.9487247,5.8780746,5.0636907,3.5711362,5.742828,5.7194567,4.677972,4.0459213,6.074488,4.1326623,3.3218021,5.003816,5.148983,1.9427264,3.2187026,3.354444,5.321848,5.373583,4.713284,6.3132477,4.031436
39-MFCC.csv,8.514217,4.8420515,5.463217,7.016882,6.6552896,4.1794977,5.261431,6.250189,6.370893,6.0518136,3.4690995,5.7172775,5.9323387,4.70826,3.47612,3.6036038,5.1956434,6.057428,5.737676,5.0080028,5.984451,5.0090456,3.6831133,5.5414863,5.7431893,4.470927,4.0034137,6.0200067,4.2205334,3.3174357,4.9775376,5.0278153,2.1386478,3.1385553,3.5273685,5.3888955,5.4367824,4.9660807,6.2487936,4.001488
40-MFCC.csv,8.226411,4.7369814,5.4586515,6.757448,6.9463863,3.945084,5.26041,6.5235343,6.5109024,6.079282,3.3263943,5.825719,5.7508736,4.924115,3.3956435,3.6933608,4.8913884,6.2823954,5.6940503,4.9338145,5.990293,5.199638,3.465575,4.8945227,6.124571,3.593622,4.3134174,5.784573,4.418084,4.057445,5.0841174,5.3844237,2.0742471,3.202474,3.29219,5.1900277,5.5668006,4.9319243,6.114771,4.329804
41-MFCC.csv,8.520535,4.800943,5.399116,7.0210137,6.7076335,4.1620727,5.3981047,6.259511,6.306763,6.0596123,3.5588393,5.675359,5.9766064,4.7161255,3.3506713,3.5577066,5.258964,6.154946,5.77006,4.928619,5.96408,5.092732,3.7903209,5.5239735,5.736053,4.5263057,3.930533,6.014492,4.1693916,3.204911,4.8800254,4.9189425,2.130522,3.1558452,3.4357746,5.4291844,5.4438624,4.9756856,6.236885,4.0074296
42-MFCC.csv,8.614988,4.740356,5.487938,6.9565616,6.862081,4.045937,5.30794,6.431712,6.4761977,6.0112443,3.471912,5.7645907,5.942159,4.816649,3.406533,3.5757446,5.117501,6.267046,5.7671375,4.923874,6.026573,5.1188726,3.719551,5.426966,5.7975235,4.3156133,4.033788,5.9792414,4.2439923,3.4242246,4.8424015,5.066817,2.069836,3.0931396,3.4585915,5.264972,5.5586696,4.9412065,6.250824,4.071141
43-MFCC.csv,8.272578,4.8265085,5.488264,6.9599733,6.807709,4.140786,5.303159,6.2254076,6.3410115,6.0914116,3.5334468,5.864573,5.8826265,4.7964883,3.2961028,3.648385,5.1269355,6.1261516,5.8012466,5.0294456,5.9150696,5.098293,3.84995,5.387056,5.705068,4.372495,3.9264555,5.972275,4.1958814,3.285887,4.7892766,4.9594812,2.215274,3.227865,3.5909367,5.358386,5.556872,5.1229177,6.172415,4.118639
44-MFCC.csv,7.9957433,5.1590204,5.2772646,7.137545,6.6460814,4.4119673,5.2241936,6.652669,6.467158,5.938443,3.6073227,5.958227,5.1846976,4.46381,3.8616197,3.4928849,5.096839,6.1225667,5.9336267,5.2035627,6.05624,4.7180953,3.506954,5.0503387,6.024364,3.6639023,4.206912,5.9274755,4.6621866,3.7761161,5.206793,5.183643,2.5349147,2.8758478,3.7878869,5.4082003,5.672472,5.388485,6.3195667,4.0776296
45-MFCC.csv,6.911155,4.9253497,5.2694526,6.765066,7.1508255,4.136239,4.8982034,6.2429595,6.4457617,6.13132,3.740296,6.9221354,4.994093,4.6988482,2.9835591,3.8328764,4.8160157,6.0502095,6.2667522,5.39458,5.1027217,4.8890843,3.822913,3.8396769,6.0824227,2.5169923,4.5452337,5.7460475,4.5801826,4.325428,4.639344,5.603673,2.1549299,2.9087553,4.1083307,5.0781612,5.6653824,5.762842,6.0553727,4.52978
46-MFCC.csv,6.9116874,4.678038,5.6177826,6.455572,7.4198914,3.7335277,4.7930894,6.238485,6.4938054,6.453877,3.2682354,6.8388333,5.4683995,5.172818,2.6698372,4.1935215,4.498666,6.0399933,5.9090457,5.1438494,5.227867,5.2375183,3.6258025,3.7502763,6.382266,2.0970166,4.6279645,5.5305214,4.4199142,4.786368,4.634401,5.8741364,1.7697849,3.4337687,3.6662939,4.7887115,5.754549,5.275324,5.732806,4.852258
47-MFCC.csv,8.049489,4.839669,5.327134,7.113823,6.6219716,4.2855334,5.1481047,6.473796,6.495853,5.883996,3.4935095,5.931234,5.6029224,4.685104,3.563197,3.5107276,5.0865107,6.207404,5.8657346,5.0503836,5.750307,4.8279266,3.5060117,5.1061764,5.9676743,3.809899,4.1546454,6.082246,4.434984,3.7480912,5.0332036,5.2870626,2.1410947,3.0038903,3.5657923,5.228157,5.466655,5.1251216,6.4049687,4.0863805
48-MFCC.csv,7.8496327,4.765304,5.494076,6.785641,6.9822807,4.047357,5.3127513,6.3963475,6.416594,6.056491,3.4472191,5.985214,5.7514095,4.948011,3.269849,3.6524513,4.8883963,6.346346,5.8311477,5.006814,5.8303957,5.2783046,3.754158,5.0064087,5.879417,3.8826027,4.0447903,5.8498645,4.325967,3.6135247,4.803539,5.1302047,2.3150256,3.3134983,3.4589343,5.226219,5.7638464,5.2106113,6.115494,4.38734
49-MFCC.csv,8.243974,4.9489045,5.3779454,7.079805,6.7469487,4.2751694,5.2084966,6.3957043,6.375399,6.0444045,3.5980058,5.895876,5.604388,4.6507964,3.514992,3.6068285,5.184936,6.071857,5.841676,5.1062956,5.965377,4.87731,3.7300692,5.293605,5.819455,4.0839734,4.0946965,6.012583,4.3738403,3.5268364,4.94827,5.10037,2.2248585,3.0567472,3.6774902,5.3754063,5.471056,5.2131453,6.2583084,4.041402
50-MFCC.csv,6.8329954,4.607815,5.515634,6.48408,7.428075,3.7476916,4.90803,6.208603,6.5094013,6.4384394,3.4159777,6.7690434,5.5127077,5.188359,2.7100246,4.106005,4.571049,6.0713973,5.9682493,5.106896,5.173348,5.2249627,3.7186782,3.8300745,6.3937593,2.2110567,4.651095,5.568737,4.405087,4.725009,4.584147,5.8290424,1.6806937,3.3827991,3.5869122,4.9253864,5.6872454,5.181053,5.745977,4.792634
51-MFCC.csv,6.783241,4.5677576,5.587303,6.4252253,7.4269958,3.5881524,4.606831,6.109806,6.5533185,6.4760137,3.2085931,6.887092,5.538563,5.292043,2.55777,4.302273,4.467236,5.9414434,5.8489437,5.149338,5.0947576,5.135688,3.4850297,3.5131207,6.5125117,1.751758,4.7281923,5.5100946,4.4160104,5.1163473,4.686043,6.0545306,1.6244342,3.4422853,3.642505,4.6865053,5.6230526,5.1850214,5.681938,4.9222703
52-MFCC.csv,8.471029,4.910965,5.446296,7.129744,6.654689,4.183071,5.0579114,6.476299,6.5969577,6.018747,3.4206934,5.893969,5.572193,4.629067,3.57357,3.671442,5.106141,6.0809236,5.814233,5.0882015,5.9979467,4.766681,3.461845,5.110725,5.992309,3.7793489,4.123281,6.03266,4.3770742,3.7557175,5.061872,5.2290487,2.1009147,2.9285781,3.7298787,5.2393928,5.484166,5.0382943,6.3471494,3.9799647
53-MFCC.csv,7.5736566,5.1388464,5.3343735,7.083322,6.750872,4.38471,5.1262293,6.514631,6.4412737,6.001993,3.6502414,6.2560873,5.0913286,4.5435286,3.6013877,3.605131,4.9984746,6.1337533,6.0732265,5.2955794,5.840782,4.7837167,3.693375,4.7962894,5.9449315,3.4838662,4.11561,5.9078207,4.5954695,3.7124555,4.9734383,5.1453404,2.631565,2.9692242,3.9734902,5.3432136,5.8092318,5.6248755,6.2416677,4.21929
54-MFCC.csv,7.793963,4.813712,5.521517,6.920386,6.9622493,4.0921025,5.0766964,6.40159,6.5308847,6.138405,3.3908036,6.1257877,5.662822,4.950792,3.2173302,3.7962143,4.884326,6.300186,5.9621973,5.118907,5.751184,5.0548735,3.7043822,4.8631015,5.965296,3.6611853,3.9983277,5.9452577,4.3090286,3.7051792,4.749633,5.1914635,2.2631233,3.2949347,3.624428,5.1563153,5.7491574,5.257584,6.1686482,4.376967
55-MFCC.csv,7.7402477,4.8943334,5.621829,6.9057984,7.017041,4.0675173,5.003728,6.3862853,6.583636,6.197098,3.396778,6.2994275,5.5201106,4.901631,3.1589458,3.8847194,4.819147,6.274888,5.936587,5.2015395,5.804497,5.1042213,3.8051307,4.783427,5.8955154,3.6276257,3.869388,5.89752,4.273985,3.5346134,4.6161203,5.042056,2.4487145,3.267027,3.9019463,5.127743,5.9735694,5.423329,6.1120167,4.3833265
56-MFCC.csv,8.722767,4.6964555,5.42136,6.8961167,6.789335,4.0090837,5.43555,6.390027,6.4007096,6.0042496,3.448219,5.5781293,6.052847,4.8090878,3.4407685,3.5248203,5.153325,6.2454495,5.6389284,4.8285284,6.0609055,5.186638,3.608511,5.456166,5.86986,4.348789,4.132876,5.9220176,4.2512302,3.5303357,5.028784,5.1147404,1.9883155,3.1224766,3.227261,5.3438907,5.4307537,4.76326,6.2216706,4.072291
57-MFCC.csv,7.5698895,4.79626,5.5028734,6.720745,7.050074,4.0366726,5.2848253,6.4048114,6.4129624,6.0715327,3.4587975,6.1246605,5.604695,4.9702325,3.2313986,3.6874847,4.801876,6.3377624,5.8660913,5.0601335,5.782106,5.306157,3.7704172,4.7878523,5.9182806,3.6163104,4.0974317,5.7786827,4.3930297,3.7570846,4.790945,5.191063,2.4000165,3.3341634,3.5293546,5.19364,5.8366075,5.355146,6.0515857,4.487477
58-MFCC.csv,7.5546417,4.834741,5.60443,6.7426324,7.1224113,4.001242,5.1189446,6.358124,6.4907894,6.187897,3.385175,6.273646,5.548721,5.029438,3.1285188,3.8735802,4.7377067,6.229925,5.880319,5.16542,5.779099,5.203808,3.7650692,4.6339417,5.969636,3.4004807,4.080986,5.7795806,4.372804,3.907405,4.7101064,5.2449,2.3323221,3.3742242,3.7129009,5.1183043,5.847443,5.3931246,6.004286,4.5090466
59-MFCC.csv,6.847855,4.623888,5.5777392,6.4764695,7.3652234,3.7015882,4.6067457,6.1686277,6.547652,6.4012866,3.2293952,6.9601526,5.4608674,5.1902885,2.5973666,4.21449,4.522261,6.036141,5.907737,5.2447343,5.1585336,5.1506476,3.5938568,3.6261883,6.3897033,1.9242635,4.6351633,5.596592,4.4110336,4.8830614,4.665518,5.9786267,1.7802858,3.3695853,3.7310002,4.737388,5.630224,5.3958793,5.78527,4.8511457
60-MFCC.csv,7.765433,4.8424506,5.4957294,6.8041244,6.9831605,4.034401,5.1036487,6.5198383,6.5543623,6.0961204,3.3539405,6.1101584,5.458663,4.925875,3.3465695,3.7869875,4.7821684,6.2352123,5.8306065,5.106407,5.8617144,5.076802,3.5089087,4.6123395,6.1321073,3.2325273,4.284181,5.8023057,4.49451,4.1836424,4.9928346,5.4198413,2.225989,3.2305038,3.5672584,5.1216908,5.67727,5.2345543,6.111418,4.4197807
61-MFCC.csv,6.832714,4.964834,5.3420954,6.7916684,6.8928347,4.1567993,4.7787695,6.126347,6.2723317,6.156048,3.601497,6.901972,5.034403,4.6443934,3.0408373,3.8659978,4.8861747,5.912179,6.115816,5.327915,5.2572765,4.8713036,3.779987,3.9708955,6.1006484,2.5210671,4.4077873,5.7071276,4.57073,4.222188,4.7556386,5.5825253,2.3368716,2.9812355,4.12542,5.0679717,5.7135887,5.854451,5.9333997,4.4996386
62-MFCC.csv,8.62628,4.7721076,5.411151,6.973776,6.7638054,4.0942936,5.33142,6.4558377,6.4433484,5.9783716,3.4694407,5.673208,5.8890324,4.7498145,3.5319164,3.5335355,5.144302,6.2218018,5.7157335,4.914971,6.0483036,5.05306,3.5895948,5.408149,5.8804603,4.2281585,4.145133,5.968964,4.3193846,3.573811,5.0269003,5.1541653,2.0490494,3.0535111,3.378112,5.317714,5.45735,4.8789988,6.2783284,4.0452704
63-MFCC.csv,6.758947,4.6639504,5.6147213,6.4300995,7.3872223,3.6388402,4.7245708,6.1885147,6.491481,6.473931,3.2794828,6.895624,5.4277983,5.147736,2.603824,4.224625,4.504203,5.903229,5.879495,5.1142373,5.153185,5.179242,3.5436032,3.6179626,6.460641,1.8407354,4.7668476,5.478212,4.4503818,4.9888344,4.6950974,5.9986463,1.6625878,3.4039676,3.6832254,4.7245092,5.6470814,5.2291555,5.693506,4.850547
64-MFCC.csv,8.062964,4.884651,5.4068766,7.1404014,6.7136555,4.228416,4.9127297,6.4565105,6.596904,6.029657,3.4476056,6.138729,5.460453,4.691283,3.453002,3.7259207,5.052722,6.0814424,5.8806863,5.1556296,5.7470307,4.703204,3.501584,4.8471856,6.053481,3.427623,4.191365,6.067987,4.420634,3.9481664,4.9544916,5.3818617,2.035656,2.9567297,3.802428,5.137083,5.4682064,5.1856246,6.34464,4.083773
65-MFCC.csv,7.5178347,4.7663255,5.586134,6.6997185,7.145457,3.9400787,5.116918,6.3555474,6.5028753,6.1962996,3.3747547,6.2859964,5.6206584,5.0504985,3.055947,3.8587086,4.735647,6.2894025,5.877057,5.1038795,5.699683,5.2791233,3.7658348,4.5813746,5.999785,3.3691802,4.0974784,5.7686043,4.331368,3.8824742,4.6819696,5.2621284,2.2847276,3.3625886,3.6277225,5.08602,5.858758,5.3363395,5.99747,4.5427837
66-MFCC.csv,6.994431,4.6280155,5.5237007,6.559677,7.3049226,3.7312973,4.8995066,6.2365065,6.5885677,6.315145,3.38805,6.5932803,5.5281773,5.152411,2.8321972,4.030552,4.613785,6.045583,5.902932,5.0762157,5.292294,5.13408,3.583555,3.9566789,6.374035,2.3525958,4.592627,5.6284213,4.4238224,4.6997156,4.6887875,5.7769156,1.7499243,3.3050342,3.6069984,4.889799,5.6103344,5.194548,5.8414464,4.678162
67-MFCC.csv,6.7887836,4.6082053,5.5100517,6.594274,7.317075,3.741886,4.8263125,6.1699233,6.634537,6.271274,3.445329,6.6895676,5.4615517,5.1751094,2.785759,4.0283494,4.59795,5.9949484,5.9433594,5.1339617,5.1813216,5.0443115,3.5970778,3.8439806,6.375358,2.2241588,4.575256,5.653931,4.441238,4.749021,4.6203084,5.7935457,1.7561742,3.2648325,3.7289078,4.854036,5.6084943,5.3300714,5.8369365,4.6781845
68-MFCC.csv,7.5810437,4.868468,5.596602,6.867452,7.0254545,4.0227137,5.047577,6.3678293,6.5708356,6.206022,3.3933516,6.3104362,5.532424,4.920827,3.0776398,3.8650968,4.803188,6.3018346,6.031788,5.162798,5.7257957,5.1424437,3.7841575,4.6459217,5.9564743,3.5088253,3.9070258,5.869433,4.27068,3.5888731,4.642629,5.071349,2.470947,3.275493,3.7981553,5.1207895,5.958209,5.41719,6.0996194,4.4368567
69-MFCC.csv,7.618631,5.0483837,5.354754,7.1122828,6.7161064,4.358183,5.019889,6.4418902,6.459797,5.993573,3.6090193,6.294564,5.188613,4.588471,3.5086906,3.644844,5.0245566,6.0899663,6.01761,5.273998,5.74733,4.7489605,3.676869,4.7816305,5.941828,3.440142,4.1173587,5.973996,4.5334353,3.7693648,4.919578,5.2258067,2.4526737,2.9626622,3.981665,5.262189,5.697167,5.5618196,6.2702622,4.179078
70-MFCC.csv,8.262504,4.895965,5.352391,7.1164417,6.7333813,4.2637167,5.0369124,6.6235433,6.576388,5.967049,3.467232,5.9263887,5.535936,4.6788025,3.6757092,3.6003673,5.0995083,6.168513,5.869732,5.1014667,5.9252286,4.749653,3.4793272,5.104788,6.030683,3.6910977,4.227454,6.0328703,4.500622,3.8580775,5.050661,5.365374,2.0803597,2.9470198,3.6458457,5.21536,5.469929,5.111831,6.345782,4.069557
71-MFCC.csv,7.6270685,4.8349915,5.6244574,6.872947,7.052854,4.009863,4.9796906,6.343817,6.5932446,6.23138,3.3427143,6.3141236,5.593449,4.9915633,3.054678,3.9257214,4.7874045,6.253043,5.965371,5.175496,5.7009177,5.09468,3.743219,4.640715,5.990115,3.4445007,3.9487512,5.8967776,4.2670593,3.7358923,4.6342416,5.1694655,2.3198988,3.3222458,3.7842212,5.0702224,5.8710628,5.352414,6.097242,4.4430895
72-MFCC.csv,8.553917,4.6397386,5.465906,6.8445044,6.9199185,3.9959004,5.414063,6.4841313,6.437757,5.986709,3.423871,5.682025,6.065218,4.9280505,3.3885586,3.5168362,5.063952,6.402479,5.7065907,4.8309116,6.000482,5.3234534,3.7035043,5.438176,5.826502,4.3578587,4.0642233,5.936365,4.2493505,3.4353275,4.8629303,5.105963,2.0709956,3.2007785,3.222634,5.2619615,5.599025,4.875856,6.215184,4.1854076
73-MFCC.csv,8.45559,4.8628707,5.3978233,7.152674,6.5643773,4.2220287,5.0707684,6.444266,6.57172,5.936118,3.4432752,5.894143,5.5861626,4.5872016,3.610851,3.6009483,5.129663,6.1107383,5.822292,5.057635,5.9071803,4.756338,3.448598,5.1318913,5.95995,3.8123856,4.112796,6.061837,4.371345,3.7079866,5.0697823,5.2457542,2.0641587,2.8760092,3.7251096,5.2364445,5.4698677,5.019258,6.4004602,3.9466362
74-MFCC.csv,8.131837,5.029063,5.3162637,7.1000276,6.713176,4.3266454,5.159562,6.6703405,6.524944,5.946756,3.5246913,5.912292,5.3581085,4.5916886,3.7844992,3.5361385,5.0737267,6.1676893,5.8795977,5.143354,6.0249243,4.7651916,3.473316,5.0683737,6.049987,3.6648405,4.2392344,5.9593663,4.60667,3.8628545,5.1559772,5.2863026,2.3326995,2.932927,3.6731908,5.3116693,5.5859,5.242148,6.321249,4.102091
75-MFCC.csv,6.6541495,4.9290752,5.297515,6.8292313,7.008986,4.1712656,4.733745,6.136904,6.392406,6.1096396,3.7572808,7.111521,4.8990135,4.672195,2.8964796,3.8216207,4.8504233,5.934928,6.3235846,5.436836,5.012133,4.798422,3.859858,3.7522883,6.046905,2.3508801,4.501787,5.769872,4.5940385,4.3650484,4.6277966,5.6494355,2.1915848,2.8591182,4.2755504,5.0210924,5.625285,5.985158,6.027794,4.5119987
76-MFCC.csv,8.264739,4.9566336,5.3327255,7.2174864,6.690691,4.35792,5.073877,6.4603777,6.4366326,6.0013924,3.6327682,5.996376,5.4971495,4.578436,3.5338993,3.5996118,5.2524686,6.076421,5.9108872,5.1404552,5.884153,4.7320013,3.7226374,5.2413373,5.8372045,3.9584625,4.083274,6.1252985,4.3871937,3.5321553,4.8895307,5.146119,2.1600928,2.9261403,3.8049588,5.311377,5.4291844,5.2788157,6.3659935,3.943436
77-MFCC.csv,8.643285,4.6759295,5.424015,6.8687196,6.762803,4.0518074,5.4178524,6.426841,6.397411,5.986835,3.3862505,5.5511947,6.1108966,4.8461776,3.505465,3.492018,5.1350956,6.29624,5.631518,4.825465,6.0263944,5.272876,3.5846488,5.5563574,5.8536015,4.4666853,4.11983,5.949335,4.259974,3.4422116,5.050591,5.1372366,2.0448067,3.1842375,3.1489635,5.3417935,5.478071,4.7700353,6.2343044,4.110465
78-MFCC.csv,7.6599374,5.1570125,5.3014383,7.1349373,6.68586,4.431669,5.107564,6.551209,6.4476314,5.9640965,3.6485646,6.204858,5.0619636,4.501496,3.699724,3.5767307,5.0362954,6.0983715,6.0210967,5.29616,5.8787274,4.7045183,3.6233735,4.839746,5.9750166,3.4652843,4.1613154,5.938354,4.641577,3.7909923,5.0549912,5.197611,2.5858355,2.9196572,3.967444,5.350719,5.736512,5.5911303,6.2855196,4.1591835
79-MFCC.csv,8.619027,4.757996,5.4092317,6.9004436,6.786158,4.037512,5.355261,6.4640336,6.444696,6.0070148,3.4241903,5.639685,5.8869543,4.779003,3.5177326,3.5608485,5.1022606,6.2090955,5.6523175,4.888046,6.081754,5.1056633,3.5186095,5.295947,5.9669337,4.0844207,4.2231636,5.893889,4.3496933,3.7361434,5.1115007,5.2226825,2.023132,3.082671,3.296144,5.3129244,5.4353495,4.8263354,6.2184696,4.096766
80-MFCC.csv,7.1822724,4.684557,5.551747,6.545864,7.27544,3.7449927,4.8850174,6.2903776,6.5364437,6.345753,3.306244,6.570649,5.5282416,5.10692,2.8682516,4.064637,4.6137867,6.0641675,5.861448,5.0781884,5.3831873,5.175169,3.542798,3.9898324,6.3479924,2.3979669,4.5904455,5.6080585,4.430162,4.688297,4.7673006,5.779677,1.8039358,3.330536,3.5863714,4.876091,5.6358333,5.155466,5.853889,4.6961465
81-MFCC.csv,6.671488,4.926477,5.3298693,6.7386537,7.267222,4.1007485,4.896249,6.257937,6.4985714,6.124602,3.8256707,7.0900483,4.876997,4.7175198,2.9381611,3.7887096,4.7513785,6.032174,6.330856,5.4387693,4.9915853,4.974242,3.9002357,3.6683342,6.011433,2.2769504,4.6357455,5.7719293,4.593997,4.453244,4.4960303,5.674828,2.013559,2.85022,4.2502537,5.004984,5.617853,5.8556657,6.076077,4.5238523
82-MFCC.csv,7.3601656,4.6807036,5.5260353,6.5904074,7.2233887,3.7815106,4.958347,6.330503,6.5471735,6.2953744,3.3236618,6.4323497,5.580786,5.0858607,2.9677033,3.9913778,4.6674895,6.1205378,5.8394876,5.050881,5.4783993,5.17828,3.5448747,4.160355,6.306002,2.633635,4.5299187,5.6554646,4.4197907,4.5592785,4.8019333,5.698389,1.8412116,3.3024523,3.531284,4.9418063,5.6208615,5.1089354,5.910683,4.6252317
83-MFCC.csv,6.826052,4.6422873,5.517499,6.5018005,7.3857512,3.759922,4.889025,6.224083,6.5207,6.3912325,3.4454803,6.8325005,5.439865,5.1223307,2.7073977,4.064801,4.590584,6.0715685,5.995647,5.155317,5.172427,5.2079186,3.742122,3.8270307,6.33187,2.2209198,4.648513,5.592741,4.4255767,4.6832604,4.592597,5.8174005,1.7469734,3.323678,3.675844,4.911734,5.6569905,5.3017035,5.800568,4.758916
84-MFCC.csv,6.6900086,4.544928,5.6132255,6.4323316,7.4296827,3.5317476,4.690837,6.1236954,6.6042056,6.431398,3.2827127,6.806838,5.5368056,5.278348,2.5728686,4.2317686,4.470767,5.88737,5.826839,5.0818152,5.1019187,5.1283813,3.4650483,3.5732565,6.531943,1.7643356,4.7618227,5.505686,4.4281178,5.123055,4.6684523,6.0357447,1.5595396,3.4211867,3.6360698,4.6831384,5.5811734,5.162922,5.68297,4.8552847
85-MFCC.csv,8.642342,4.7329516,5.4992323,6.93684,6.847411,4.034872,5.357544,6.2618465,6.369021,6.127488,3.4933,5.7358327,6.0631456,4.8333907,3.2299516,3.6538634,5.1890593,6.184651,5.731464,4.91393,6.007888,5.1935678,3.8496816,5.4776244,5.7308125,4.5177717,3.9015508,5.956445,4.1116867,3.2121077,4.7672668,4.921521,2.0776713,3.2102807,3.450584,5.352682,5.523538,4.9401717,6.150701,4.06669
86-MFCC.csv,7.570196,5.0674577,5.333575,7.0780296,6.747013,4.3785925,5.0456686,6.5176644,6.4573092,5.965845,3.6057768,6.276384,5.120733,4.6047997,3.5932782,3.6251435,4.9793696,6.13118,5.977323,5.284564,5.8032737,4.7690253,3.6458619,4.753509,5.974662,3.367354,4.1680207,5.9340887,4.6124163,3.8739524,4.9701014,5.276186,2.5113242,2.9825492,3.9511456,5.2684693,5.736704,5.596895,6.2540803,4.2324553
87-MFCC.csv,6.5675936,4.8675556,5.330391,6.935989,6.8728657,4.1953225,4.6047177,6.124631,6.436214,6.0866466,3.7093227,7.105956,4.966223,4.730177,2.8585308,3.8171952,4.881976,5.902173,6.3261714,5.441019,5.0380087,4.6921997,3.8350751,3.8388836,6.0593033,2.379788,4.4015627,5.8487835,4.5563707,4.3764935,4.6788063,5.652869,2.1929238,2.8895862,4.262622,5.0097394,5.5645795,6.000163,6.0602765,4.4775643
88-MFCC.csv,7.5143604,4.8974833,5.529993,6.869204,6.9979496,4.115028,5.12275,6.374902,6.4787445,6.133018,3.4867284,6.2921753,5.4770503,4.8777337,3.1828036,3.7727144,4.837923,6.30023,6.029022,5.1821027,5.7298665,5.1381516,3.8410637,4.7505608,5.879322,3.6161118,3.9403698,5.8644347,4.338991,3.554493,4.6704164,5.0679502,2.5228927,3.2675295,3.8018436,5.1909285,5.9403315,5.5003777,6.1041617,4.4306173
89-MFCC.csv,8.142465,4.952266,5.296003,7.2158694,6.709388,4.383312,5.0280004,6.5129046,6.449723,5.97865,3.6518748,6.0722575,5.443784,4.570592,3.571882,3.5842423,5.2363415,6.1171985,5.9718537,5.158905,5.814718,4.705385,3.7261167,5.1758924,5.861642,3.8413453,4.115911,6.113941,4.4331613,3.568073,4.8648305,5.207026,2.1517308,2.8926783,3.8342376,5.2847524,5.473958,5.3261166,6.3676424,3.9850416
90-MFCC.csv,6.7074704,4.895063,5.346107,6.830676,7.104376,4.115935,4.705899,6.183146,6.527028,6.0954747,3.731412,7.0581956,4.9441714,4.7618246,2.8460236,3.8456786,4.7913013,5.9296684,6.2817507,5.4335804,5.0050845,4.763814,3.7896678,3.7431936,6.0657,2.378541,4.5324802,5.779282,4.5972786,4.5081987,4.6094737,5.677818,2.0432415,2.8605664,4.265048,4.9376664,5.5908766,5.9049764,6.060264,4.5263505
91-MFCC.csv,8.631001,4.6169987,5.434959,6.9202485,6.858481,3.996999,5.3182406,6.3280025,6.397807,6.064323,3.4554052,5.702163,6.1391153,4.897896,3.3092446,3.6060946,5.1582603,6.2619853,5.699056,4.8520856,5.8987727,5.158071,3.7112563,5.455633,5.821451,4.3443737,4.097555,5.9882298,4.164237,3.4800208,4.8665047,5.1488843,1.8453934,3.1896176,3.2612185,5.306018,5.410429,4.767073,6.2218056,4.120991
