,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,cluster
44,28-MFCC.csv,5.048494,6.510492,5.495257,7.880563,5.5226893,4.5429115,7.28516,6.544918,3.41276,3.0305364,4.1103597,6.7071004,3.8162174,6.59747,7.579965,4.6547036,5.089626,7.3754034,4
45,29-MFCC.csv,5.213017,6.6237435,5.563735,7.885189,5.4101424,4.556712,7.8957696,6.450926,3.3600087,3.3117146,4.1146984,7.069319,4.054961,6.139081,7.674845,4.788617,4.949221,7.4954467,1
46,30-MFCC.csv,5.275263,6.686491,4.6928864,8.392577,6.377028,3.269019,6.2640166,7.4255123,3.3016915,2.4859293,4.3274775,5.1186805,4.160938,6.811598,6.9660416,4.5729504,5.334991,6.9280076,1
47,31-MFCC.csv,4.8835225,7.1099114,5.5512366,7.9227304,5.7648697,3.6192436,7.5435333,7.150156,2.9590247,3.5805156,3.488648,5.700344,4.045217,5.584885,7.5240607,4.272758,4.9336925,7.0323224,0
48,32-MFCC.csv,5.620276,6.742459,4.093242,8.524501,6.9540424,2.6864731,5.6156054,7.1158996,4.1360383,1.7665689,4.5309377,5.1781583,4.714284,6.688349,6.7645354,5.205553,6.221032,6.545068,3
49,33-MFCC.csv,5.4779253,6.618437,4.0913997,8.453465,6.851113,2.6299179,5.4958224,7.1243224,4.0883517,1.6193798,4.2715483,5.450689,4.577195,6.9577045,6.845958,5.130404,6.292653,6.522058,3
50,34-MFCC.csv,4.865971,6.584101,4.9985843,8.312017,6.315224,3.0308514,6.285144,7.541982,3.3037949,2.7678714,3.4411561,5.3170404,4.054721,6.760594,7.112889,4.263205,5.4115624,6.453786,4
51,35-MFCC.csv,4.9216466,6.9906697,5.5867476,7.9200854,5.640856,3.6484625,7.6139855,7.146415,2.9363024,3.643516,3.4617646,5.768785,4.1114535,5.465168,7.452066,4.1913853,4.871745,6.922816,0
52,36-MFCC.csv,5.319885,6.509497,4.5900664,8.359435,6.428461,3.3428955,6.186098,7.001944,3.7481697,2.3168447,4.201013,5.7143097,4.233664,6.594262,6.9814653,4.7143197,5.631317,6.742246,2
53,37-MFCC.csv,5.0827303,6.512869,4.7861285,8.332915,6.3263984,3.1608984,6.2417717,7.408755,3.3935933,2.501829,3.8017292,5.4377594,4.071536,6.7663474,7.004705,4.3714223,5.430703,6.5910115,4
54,38-MFCC.csv,5.369098,6.3898654,4.1745424,8.193046,7.058959,2.7201028,5.318601,7.0682635,4.178541,1.7800401,4.3274326,5.339875,4.315806,7.194474,6.8272557,5.23657,6.359184,6.590001,2
55,39-MFCC.csv,5.3233376,6.5471973,4.2478795,8.363137,6.8888125,2.6351008,5.5004616,7.4810243,3.841398,1.9139613,4.27761,4.977716,4.280334,7.2164254,6.7787075,4.947713,6.0212984,6.615291,2
56,40-MFCC.csv,5.450407,6.594356,4.37775,8.439184,6.5974765,3.2528787,5.9935646,6.853809,4.0157194,2.1331162,4.4614954,5.659747,4.419484,6.5786924,6.949564,5.01984,5.883447,6.810552,2
57,41-MFCC.csv,5.3248944,6.557968,4.244401,8.238735,6.999283,2.4977481,5.4438324,7.459127,3.9610186,1.9052947,4.1877985,5.039658,4.3652134,7.1680064,6.798374,4.999996,6.1917353,6.4724317,2
58,42-MFCC.csv,5.4737773,6.7094703,4.1375265,8.49027,6.902932,2.6736608,5.666273,7.315136,3.8945014,1.8736197,4.453578,4.9702063,4.5450807,6.7921753,6.797685,5.017629,6.0464473,6.631399,3
59,43-MFCC.csv,5.197986,6.4942584,4.3780837,8.302884,6.769846,2.6587138,5.6086254,7.4876943,3.7867973,2.0138931,4.007521,5.1617947,4.205026,7.197553,6.84812,4.797117,5.979199,6.514446,4
60,44-MFCC.csv,5.242985,7.0916348,4.3978467,8.798651,6.6205344,2.8386822,6.166888,7.5385633,3.452066,2.610423,4.2042866,4.3471828,4.6555567,6.344838,6.9254656,4.616938,5.563671,6.664008,5
