,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,UMAP_26,UMAP_27,UMAP_28,UMAP_29,UMAP_30,UMAP_31,UMAP_32,UMAP_33,UMAP_34,UMAP_35,UMAP_36,UMAP_37,UMAP_38,UMAP_39,UMAP_40,UMAP_41,UMAP_42,UMAP_43,UMAP_44,UMAP_45,UMAP_46,UMAP_47,UMAP_48,UMAP_49,UMAP_50,UMAP_51,UMAP_52,UMAP_53,UMAP_54,UMAP_55,UMAP_56,UMAP_57,UMAP_58,UMAP_59,UMAP_60,UMAP_61,UMAP_62,UMAP_63,UMAP_64,UMAP_65,UMAP_66,UMAP_67,UMAP_68,UMAP_69,UMAP_70,UMAP_71,UMAP_72,UMAP_73,UMAP_74,UMAP_75,UMAP_76,UMAP_77,UMAP_78,UMAP_79,UMAP_80,UMAP_81,UMAP_82,UMAP_83,UMAP_84,UMAP_85,UMAP_86,UMAP_87,UMAP_88,UMAP_89,UMAP_90,UMAP_91,UMAP_92,UMAP_93,UMAP_94,UMAP_95,UMAP_96,UMAP_97,UMAP_98,UMAP_99,UMAP_100,cluster
43,27-MFCC.csv,6.931082,4.2348094,3.401128,4.1085677,4.2150035,4.5713716,5.170988,3.9701388,4.300837,6.1272597,5.258756,4.761202,4.297677,4.7363462,4.102112,5.0416713,5.1529627,3.3287039,4.8064523,5.3710756,7.06794,5.3897133,6.089901,5.155914,6.2368727,4.530112,5.1256623,5.8897486,5.080071,6.354979,5.251759,4.6195335,4.2670007,7.136148,4.9084377,4.4674215,5.162686,4.6490765,4.039722,3.9311044,4.4985847,5.1746254,4.7490373,6.1316204,5.5891457,5.3373294,4.5548477,6.5953326,5.3080525,5.1223397,5.351891,5.3416047,3.7928793,6.1541924,3.8857486,5.2418184,4.2538667,4.925404,4.9831133,3.0254245,4.8088965,3.514314,5.0745716,4.150504,5.098754,4.0004783,4.8647895,5.628801,4.6164746,5.6295815,4.0881095,4.691794,4.6953106,4.287214,4.8688855,5.613595,4.8660293,5.499998,5.9718504,5.338969,5.369322,5.085422,6.0021772,4.4932175,4.9841337,4.3320675,4.0572085,3.8618448,5.467065,4.430564,3.9550607,5.591913,5.4689455,5.754056,5.5928035,5.192155,5.3215976,4.0065913,5.5894556,5.1373787,0
44,28-MFCC.csv,6.9555855,4.302487,3.3155277,3.8612578,4.3587,4.5275307,5.358623,3.7875118,4.419427,6.5827065,5.407865,4.954221,4.2765846,4.4003673,4.1277237,5.0626206,4.6258936,3.1825635,4.8731155,5.3524084,7.0478683,5.2656336,6.1267295,5.462971,6.0695305,4.6533318,4.9339786,5.8125715,5.045461,6.036194,5.1228876,4.7933035,4.3259406,7.0295343,5.188502,4.3229766,5.257491,4.663748,4.017982,4.34226,4.5615025,5.032793,5.023618,5.930374,5.70616,5.281783,4.6779127,6.487095,5.1178102,5.344593,5.253318,5.1748047,3.9291558,6.4050784,3.693994,5.2976055,4.500479,5.091183,4.8338795,2.8781724,4.417948,3.532289,5.1689725,4.0833817,5.20027,4.1446815,4.7728667,5.592246,4.7719374,5.2253575,4.162189,4.4711113,4.6411886,4.506052,4.751406,5.4343586,4.8068385,5.511967,5.676784,5.485471,5.4742684,5.23063,5.8822627,4.4909563,4.8502526,4.369789,3.8340497,4.0129657,5.342488,4.330558,4.2807055,5.636777,5.3929176,5.74619,5.522011,4.9461737,5.5487275,4.2147164,5.8614874,5.1265244,3
45,29-MFCC.csv,6.902535,4.217842,3.2817597,3.9329476,4.4304314,4.561749,5.3918815,3.79009,4.508234,6.490677,5.4349647,4.6653805,4.3261786,4.4751353,4.1682596,5.0161104,4.75923,3.1538205,4.856995,5.377976,7.1085687,5.1803575,6.086722,5.3863277,5.965355,4.7264843,5.270769,5.845238,5.2910357,6.0853415,5.215398,4.7674937,4.2803936,7.2067323,5.1695986,4.1711893,5.186669,4.6941023,4.0074368,4.319286,4.7018433,5.0682898,4.9282403,6.0227246,5.7797675,5.4286504,4.678585,6.4707913,5.157443,5.244738,5.2869244,5.231539,3.8842437,6.383711,3.6895611,5.3456435,4.434236,5.082952,4.8810396,2.921469,4.6431537,3.4891431,5.187936,4.036363,4.885905,4.0655456,4.813073,5.62952,4.763231,5.4347053,4.0943966,4.5428276,4.6572356,4.4262543,4.8227997,5.4899306,4.8534975,5.520655,5.763968,5.449971,5.436267,5.186098,5.7792687,4.24857,4.856758,4.356509,3.946877,4.139353,5.3515897,4.3640885,4.2290597,5.636599,5.1064982,5.748742,5.540726,5.0105343,5.4699817,4.293499,5.7998247,5.1602526,3
46,30-MFCC.csv,7.406286,5.4211516,3.4763737,3.903077,4.0511985,4.45464,4.9703493,3.7936378,4.5001707,6.243684,4.9272795,5.2715607,4.3003554,4.832153,4.0849466,5.2420516,5.222658,3.0488884,4.6956773,5.497256,7.238237,5.4353724,6.1564946,5.499042,6.4374924,4.089457,4.258711,5.963933,4.410359,6.5765967,5.428603,4.617568,4.5203843,6.9912887,5.084317,4.497648,5.40716,4.6242104,4.0012655,4.045652,4.339775,5.1232877,5.332099,5.854373,5.8081284,5.5576124,4.658775,6.847206,5.020379,4.728692,5.1946564,5.2795606,3.7456036,6.3996806,3.532587,5.277461,4.6256776,5.3059907,4.83855,2.92873,4.2930093,3.6329288,4.9096174,4.4145975,5.872456,4.028424,4.6699924,5.623296,4.6967754,5.469729,4.0606823,4.825188,4.748549,4.5084553,4.9213986,5.5461044,4.7187095,5.561975,5.773612,5.527148,5.5151873,5.354634,6.5820465,5.2161717,4.865948,4.386142,3.7582076,3.5835361,5.434917,4.4207115,4.261241,5.6655326,6.4955015,6.057313,5.481828,4.950692,5.4205565,3.5245724,5.738898,4.9461727,2
47,31-MFCC.csv,7.0523405,4.4850564,3.41768,4.102244,4.136941,4.502402,5.1213202,3.9710321,4.301873,6.0753007,5.162464,4.8473015,4.309544,4.8420553,4.1001134,5.0620203,5.340461,3.3245473,4.7357526,5.4001517,7.1227345,5.425729,6.0634,5.195187,6.3024626,4.4149785,4.9196763,5.906871,4.860575,6.4408836,5.2576613,4.575522,4.305072,7.118493,4.916085,4.5285654,5.232966,4.6335053,4.02659,3.8452535,4.405937,5.1729727,4.8848553,6.124082,5.6052265,5.365522,4.5362587,6.645403,5.2802343,5.008397,5.3463683,5.3036814,3.818688,6.148044,3.841688,5.263398,4.3242087,4.977237,5.0022206,3.0227723,4.726667,3.5594034,5.035733,4.200245,5.4075055,4.0425825,4.788569,5.580281,4.6525717,5.600467,4.0932927,4.7131267,4.731787,4.3473277,4.900912,5.590801,4.8533,5.528916,5.9442706,5.333193,5.3643374,5.13669,6.185092,4.696759,4.988293,4.350724,4.003585,3.7634153,5.478041,4.3886704,3.975478,5.5765615,5.828165,5.77749,5.560978,5.191473,5.3567543,3.8155165,5.591391,5.0828366,0
48,32-MFCC.csv,7.7954946,5.7552986,3.366631,4.0320683,3.9704318,4.2242765,4.8235407,3.626857,4.5704303,6.2005258,4.6637483,5.6746626,4.4455423,4.8560343,4.097228,5.389516,5.4465966,2.9910333,4.634719,5.6800957,7.285914,5.6134315,6.0547266,5.9098845,6.3096004,3.6500268,3.7834625,5.86629,4.233157,6.4982967,5.4210205,4.666548,4.5533824,7.103416,5.0554523,4.528923,5.484407,4.8945947,4.251112,4.1844273,4.598755,4.94769,5.668541,5.7490473,5.8734508,5.4724307,4.8552556,6.912738,5.054721,4.6126943,4.9451365,5.2470627,3.9381456,6.577232,3.1648638,5.2482986,5.009569,5.746424,4.5252957,2.7289014,3.931429,3.6274674,4.633761,4.582944,6.362717,4.1213036,4.4760137,5.4984355,4.7822824,5.246729,4.3799977,4.7131853,4.740444,4.7537127,5.0205994,5.2803183,4.515801,5.770671,5.6161423,5.543019,5.4884996,5.507636,7.0427995,5.394543,4.8489785,4.508336,3.3739858,3.126706,5.5790076,4.40847,4.3491883,5.743095,6.5266247,6.248546,5.3493757,4.7742476,5.4817624,3.2544732,5.922197,4.6977243,5
49,33-MFCC.csv,7.781433,5.6559024,3.3302677,4.0574713,3.95919,4.1878934,4.8132973,3.6535647,4.530809,6.2760754,4.6931443,5.828087,4.471077,4.7170205,4.097713,5.3790154,5.3217697,3.0158105,4.6138105,5.6888027,7.281791,5.6479774,6.0244555,5.949169,6.2767797,3.67391,3.7428963,5.8506484,4.272179,6.445913,5.3274097,4.6608787,4.5370307,7.177735,5.111318,4.5274506,5.505297,4.907581,4.2532544,4.2431927,4.578135,4.920332,5.622776,5.796688,5.8456507,5.3747935,4.855687,6.8695245,5.028995,4.7227607,4.975074,5.1994543,4.0111027,6.5633006,3.1735623,5.2545376,5.0281377,5.733226,4.5118423,2.7187297,3.7824652,3.6491785,4.6266117,4.5692616,6.371736,4.1892276,4.4289737,5.436993,4.810157,5.1380906,4.4396834,4.656699,4.750951,4.8052998,5.0493827,5.21997,4.5062537,5.8000584,5.5685883,5.5291696,5.424659,5.5288043,7.023152,5.375531,4.8641195,4.53287,3.3159842,3.1126454,5.589112,4.355349,4.35776,5.723345,6.4940825,6.216245,5.328472,4.799939,5.5264115,3.218599,5.949546,4.669426,5
50,34-MFCC.csv,7.3026695,5.177592,3.3925111,4.1229606,4.028877,4.365654,4.8991804,3.9416966,4.262404,6.198795,4.9275017,5.29403,4.355785,4.739584,4.0701714,5.174158,5.3721523,3.233843,4.5818195,5.53628,7.2622967,5.597223,6.0462227,5.3383136,6.476966,4.1661425,4.3020635,5.9608946,4.5389624,6.6180987,5.202638,4.4841824,4.4434376,7.173116,5.086202,4.6117606,5.461361,4.646271,3.978828,3.8946412,4.1969233,5.1471634,5.1388183,6.1063366,5.6409497,5.3164945,4.5143175,6.761772,5.12859,4.9343643,5.3423276,5.1679955,3.8746352,6.179742,3.6967127,5.3357706,4.5201006,5.131613,4.9636145,3.0529466,4.302312,3.7524662,4.9243183,4.3372436,5.900188,4.2101846,4.566676,5.4504366,4.746841,5.403368,4.1260085,4.7777643,4.8522587,4.522805,5.061392,5.480359,4.8011622,5.5900784,5.794628,5.3995643,5.2939954,5.3599505,6.5368724,5.1311226,4.970333,4.439337,3.7632809,3.5583198,5.4534616,4.25665,4.103958,5.5337825,6.538901,5.895588,5.4751253,5.171725,5.4503913,3.4490385,5.652044,4.89154,1
51,35-MFCC.csv,6.9785647,4.471773,3.3946676,4.153672,4.152574,4.522135,5.089685,3.9827137,4.273862,6.168461,5.2008586,4.897193,4.3072815,4.7654366,4.097122,5.060507,5.191612,3.33002,4.732916,5.4019895,7.126988,5.445533,6.0716534,5.142793,6.3448915,4.4710083,4.9056787,5.9115562,4.9828944,6.466362,5.222752,4.5530787,4.295144,7.1981845,4.969217,4.5208893,5.2494717,4.6356277,4.0090137,3.880589,4.367821,5.194139,4.8442225,6.192389,5.5918775,5.3476243,4.497717,6.635244,5.3169413,5.1264796,5.389785,5.2900143,3.8079712,6.1083,3.906436,5.2830825,4.250601,4.906078,5.0300856,3.0707664,4.7628956,3.578164,5.057524,4.1776476,5.293852,4.078331,4.7892666,5.577701,4.664052,5.6031165,4.061524,4.7283697,4.755321,4.318776,4.945492,5.6082664,4.8912854,5.5040894,5.97023,5.320134,5.305351,5.1428494,6.1181192,4.615634,4.9956136,4.3535876,4.028078,3.8323352,5.453105,4.3603163,3.942649,5.559727,5.7849164,5.756195,5.568806,5.2504215,5.3399405,3.826046,5.5644083,5.086973,0
52,36-MFCC.csv,7.4364605,5.176059,3.3672905,3.9724813,4.0395,4.334156,4.9741464,3.7652724,4.4848795,6.322523,4.939485,5.4835086,4.3421583,4.686886,4.0938807,5.2490063,5.1405344,3.1034403,4.6826224,5.5459385,7.2093034,5.4861493,6.083226,5.652195,6.294501,4.075555,4.2063065,5.872228,4.4690967,6.390938,5.2869496,4.663408,4.481326,7.013411,5.1198897,4.486525,5.426944,4.7426767,4.058092,4.2012806,4.3583736,5.01721,5.3526063,5.8589926,5.7754893,5.383102,4.714035,6.775226,5.025285,4.877717,5.132697,5.201058,3.9266899,6.439994,3.4492652,5.2794356,4.7466626,5.4035707,4.741546,2.8293772,4.05357,3.6248105,4.865326,4.3926635,5.969523,4.144239,4.585045,5.51413,4.7671585,5.2364955,4.244042,4.6542144,4.729959,4.6483507,4.906085,5.378086,4.6609983,5.6419835,5.668479,5.4881744,5.4741373,5.3880167,6.6205244,5.181571,4.8685637,4.4398665,3.596563,3.4606166,5.478301,4.346941,4.280385,5.663025,6.333935,6.0211287,5.429335,4.903419,5.5128207,3.554914,5.842412,4.874323,2
53,37-MFCC.csv,7.3822722,5.251715,3.4250274,4.0487905,4.0337768,4.392397,4.8954525,3.894828,4.3122954,6.2482405,4.9182854,5.433316,4.344969,4.746107,4.0568085,5.2266927,5.228446,3.1676013,4.6205473,5.5354466,7.2360086,5.6029596,6.094757,5.4289675,6.4698095,4.074248,4.188028,5.959875,4.45897,6.5923796,5.2523355,4.532214,4.4795876,7.0856676,5.095184,4.598175,5.458032,4.6534824,4.0020943,3.996566,4.2271776,5.123367,5.2048006,5.997212,5.658415,5.32771,4.5820613,6.7884746,5.0613227,4.865087,5.276639,5.1997285,3.84408,6.2657003,3.6320074,5.295378,4.577192,5.20191,4.879136,3.0015178,4.172538,3.7346756,4.882874,4.397366,5.924146,4.159684,4.5881186,5.4886537,4.7105107,5.357251,4.150896,4.7873087,4.8201447,4.54437,5.025307,5.4673276,4.7390137,5.595918,5.7542114,5.4647164,5.3681135,5.3855,6.5934963,5.2473745,4.940887,4.4399247,3.6966822,3.5220473,5.4604206,4.314536,4.179622,5.5788417,6.598872,5.9716854,5.4693236,5.077986,5.447401,3.4535673,5.7052774,4.8747597,1
54,38-MFCC.csv,7.8757944,5.7452645,3.267168,4.071924,4.043313,4.217028,4.834717,3.6463895,4.500857,6.3292713,4.7184954,5.682779,4.4912515,4.7499676,4.087213,5.4085083,5.428039,2.9662182,4.5374775,5.7341833,7.361728,5.6468525,6.037711,5.8743587,6.1964383,3.6446657,3.9951344,5.914811,4.3686295,6.570662,5.3246784,4.592061,4.5539002,7.012078,5.118839,4.445168,5.542009,4.889472,4.1299644,4.365508,4.4649525,4.969899,5.753165,5.7317195,5.8458343,5.4866896,4.8124204,6.900384,5.0518575,4.6282597,4.960397,5.173643,3.9321282,6.544459,3.1739912,5.3267903,4.974253,5.738269,4.591819,2.7945817,3.7567556,3.7097533,4.6245437,4.587046,6.1770196,4.1839933,4.4222746,5.4339705,4.785343,5.1270494,4.3455033,4.770752,4.8277426,4.777836,5.081607,5.2569394,4.537918,5.7831097,5.605054,5.543455,5.5123973,5.5811467,7.0142655,5.4377527,4.857951,4.546633,3.3211308,3.2541568,5.5573,4.34214,4.375709,5.686706,6.935369,6.239025,5.34015,4.766444,5.5002446,3.4089346,5.9006333,4.6358523,5
55,39-MFCC.csv,7.755378,5.8549004,3.3252597,4.079137,4.032379,4.258889,4.7883854,3.7171228,4.4521174,6.2590556,4.687452,5.6074085,4.4496093,4.742192,4.0672913,5.381707,5.4433875,2.9982216,4.549335,5.712991,7.360298,5.6630955,6.0668077,5.736878,6.3739257,3.7117062,3.9221938,5.953673,4.3405805,6.6478906,5.338664,4.555647,4.581789,7.126147,5.120544,4.5115585,5.5552697,4.830006,4.105643,4.16788,4.4320116,5.0251064,5.598867,5.841104,5.8159604,5.4575143,4.734438,6.920747,5.0387597,4.6714354,5.0605655,5.177334,3.8756878,6.4628816,3.2722032,5.3290377,4.8991537,5.6111455,4.663023,2.891706,3.9207637,3.771468,4.683339,4.558866,6.2050676,4.186031,4.438473,5.453862,4.7680316,5.2499247,4.269121,4.8247666,4.850788,4.7093296,5.1301365,5.3243127,4.595221,5.721811,5.635319,5.5504804,5.429643,5.564341,6.9607515,5.3718257,4.874631,4.5264173,3.420319,3.2880359,5.5111747,4.331959,4.3306756,5.64731,6.834823,6.2083845,5.3765755,4.887192,5.472235,3.3286786,5.83698,4.677904,5
56,40-MFCC.csv,7.553719,5.3227973,3.348632,3.9442554,4.0389333,4.294423,4.9719706,3.6632445,4.590259,6.2996507,4.865239,5.5088735,4.359838,4.71313,4.1079845,5.303583,5.20522,3.0326672,4.7136655,5.5870514,7.2149906,5.4580383,6.086338,5.812089,6.2314467,3.95315,4.120012,5.8360085,4.4170213,6.335211,5.364562,4.732601,4.5129347,7.0002046,5.097125,4.4422417,5.419055,4.8264008,4.140074,4.267987,4.51509,4.9556584,5.498614,5.756285,5.863004,5.451598,4.8169594,6.819675,5.019707,4.796662,5.0072007,5.229549,3.9409256,6.565008,3.2817519,5.2587004,4.8954587,5.5930696,4.6135373,2.7299292,4.016258,3.5758314,4.7986813,4.444414,6.069087,4.109194,4.5706596,5.544058,4.782274,5.2172465,4.3090453,4.625796,4.685999,4.7065372,4.8792715,5.326195,4.585499,5.6853423,5.622176,5.528219,5.5396566,5.417569,6.742612,5.1775246,4.823021,4.4522038,3.5057847,3.3492117,5.506145,4.3992205,4.3475657,5.729349,6.220844,6.120111,5.399388,4.783423,5.5190473,3.5427067,5.923296,4.8353953,2
57,41-MFCC.csv,7.7815356,5.778384,3.3294196,4.0996494,3.9799545,4.218591,4.771821,3.7064958,4.450159,6.2702527,4.672155,5.73722,4.4669495,4.772759,4.077875,5.377938,5.448877,3.0231378,4.5404043,5.7083344,7.3451543,5.6903543,6.0357738,5.793258,6.357234,3.6812074,3.8192465,5.922093,4.2762933,6.6126494,5.318917,4.560718,4.5564113,7.121399,5.1189165,4.5522237,5.5574627,4.8459044,4.147344,4.1812167,4.415871,4.9995093,5.618758,5.8367233,5.806059,5.4192386,4.751358,6.903879,5.051801,4.671676,5.0457106,5.172503,3.9361184,6.4652934,3.2616837,5.3127527,4.923658,5.63706,4.6391745,2.8445272,3.8396506,3.7408385,4.654606,4.568399,6.311961,4.210466,4.416038,5.422573,4.795242,5.1985817,4.325835,4.7742877,4.836912,4.7469535,5.1139884,5.2887316,4.5767403,5.7564464,5.626091,5.5187817,5.414565,5.5575986,7.0218763,5.4723916,4.8876233,4.534802,3.379224,3.2003555,5.5467167,4.3142867,4.3168387,5.659254,6.860191,6.195871,5.352095,4.873128,5.4931626,3.239702,5.8563643,4.6607647,5
58,42-MFCC.csv,7.70565,5.730852,3.373865,4.0588245,3.9273868,4.213052,4.8047557,3.6870563,4.539836,6.234975,4.694922,5.6704073,4.440762,4.796182,4.1098466,5.3341265,5.39849,3.033203,4.5887055,5.6557426,7.316003,5.605121,6.0221677,5.8232145,6.379171,3.7741468,3.7595706,5.8869476,4.2452374,6.551315,5.370325,4.608644,4.531915,7.229922,5.123047,4.5481706,5.5147634,4.8308473,4.1933413,4.111763,4.477042,4.98592,5.5981026,5.8739614,5.8635883,5.4595537,4.7747526,6.886566,5.04494,4.6968946,5.0603952,5.2051806,3.9601936,6.491805,3.2696254,5.286411,4.928801,5.6223893,4.630715,2.7888963,3.9717355,3.6514738,4.6878214,4.5379186,6.373633,4.179946,4.4487834,5.462457,4.826605,5.274597,4.3229713,4.7182755,4.777075,4.73878,5.067419,5.3131037,4.583996,5.753962,5.642587,5.493075,5.393332,5.4951224,6.9724483,5.354427,4.8754983,4.499458,3.443529,3.2076273,5.556861,4.3361955,4.3051047,5.6986184,6.555113,6.1695876,5.3489523,4.889892,5.5021214,3.1617706,5.8688884,4.7230506,5
59,43-MFCC.csv,7.666888,5.7032566,3.317133,4.112815,4.037755,4.260724,4.786041,3.7706847,4.382103,6.2853537,4.727234,5.6334047,4.4430985,4.663729,4.059495,5.349383,5.3579025,3.0529387,4.541781,5.6993194,7.3444366,5.692064,6.054521,5.6690984,6.4033103,3.7943525,3.9545927,5.9522443,4.391833,6.6313148,5.266486,4.5320487,4.5592012,7.1825447,5.1460776,4.541044,5.5635285,4.810898,4.084074,4.133949,4.3778467,5.0375085,5.48279,5.92214,5.7584915,5.366319,4.6845446,6.87719,5.042471,4.7759466,5.1284595,5.144908,3.9047918,6.3973904,3.3550239,5.3389306,4.840615,5.5129924,4.7094297,2.9355826,3.9171505,3.8048668,4.72184,4.515168,6.1535172,4.2346244,4.430045,5.4181585,4.7774673,5.227048,4.2707415,4.7996335,4.8689103,4.6996846,5.152173,5.3191013,4.6310816,5.7061234,5.634452,5.524758,5.361663,5.553585,6.878427,5.316058,4.8997464,4.529922,3.4454203,3.3324356,5.4954796,4.2856374,4.294944,5.6077795,6.762854,6.1400723,5.3863897,4.9620767,5.4864464,3.3392568,5.814696,4.6914,5
60,44-MFCC.csv,7.427491,5.4650064,3.6166127,3.9849033,3.976364,4.487223,4.886048,3.8490162,4.3610606,5.869307,4.7885942,5.0578933,4.275509,5.2280393,4.0575423,5.2454,5.6429067,3.1505156,4.7185135,5.470599,7.1871877,5.552553,6.1675787,5.344416,6.630563,3.9362047,4.0975633,5.979082,4.22697,6.737863,5.544204,4.5640216,4.5003915,6.981809,4.8440413,4.7116647,5.344594,4.618482,4.1160774,3.6660452,4.3911657,5.1924324,5.310789,5.9114375,5.699545,5.532227,4.6156697,6.9124117,5.147772,4.51513,5.203606,5.4053974,3.6576183,6.288268,3.637291,5.1917768,4.529994,5.21264,4.8656964,2.981841,4.622884,3.608043,4.8494596,4.4776506,6.095666,3.9160058,4.7540884,5.678076,4.593623,5.711231,4.053125,4.9210496,4.737864,4.3791714,4.9402256,5.6469755,4.7270293,5.5428243,5.9229946,5.475625,5.4992685,5.2605166,6.7279234,5.2797217,4.935087,4.3543067,3.8744547,3.4213357,5.5068016,4.522539,4.0952044,5.6716824,6.5517516,6.066413,5.5255475,5.0503383,5.288242,3.3437233,5.6164093,4.967939,4
61,45-MFCC.csv,7.021831,4.3319993,3.391538,4.088187,4.1783595,4.5105042,5.1935034,3.960735,4.3264904,6.131505,5.235636,4.8055468,4.3179584,4.8099327,4.1135516,5.033991,5.2703443,3.3297052,4.7470584,5.384977,7.1141214,5.375754,6.049042,5.2048306,6.2259617,4.489604,5.0374684,5.8954124,4.9596496,6.3752513,5.2335515,4.593663,4.2747307,7.1160483,4.9285784,4.473359,5.20816,4.6342416,4.0205092,3.917519,4.4479847,5.162785,4.875224,6.118613,5.615477,5.371769,4.5458455,6.6020665,5.2908983,5.05539,5.347726,5.2919145,3.8373475,6.1593943,3.8447978,5.2753377,4.315585,4.972376,5.007783,3.0115778,4.726264,3.5342631,5.064008,4.1591396,5.3343925,4.0462556,4.8009725,5.5783477,4.665854,5.5767417,4.0969944,4.679676,4.7210174,4.3476176,4.8792076,5.579991,4.863051,5.5329723,5.9376183,5.3255796,5.373766,5.12054,6.0948763,4.6127453,4.98334,4.347882,4.0153556,3.834851,5.471959,4.380668,3.985897,5.5747166,5.7342854,5.746791,5.563087,5.176321,5.3722954,3.9092906,5.604753,5.1049204,0
62,46-MFCC.csv,6.9150324,4.3444743,3.28978,3.916452,4.4162807,4.551811,5.3229356,3.8115008,4.423835,6.5222235,5.368097,4.8852,4.2926936,4.357763,4.121444,5.0668583,4.6898174,3.164626,4.865951,5.4091487,7.0763435,5.273084,6.127874,5.399897,6.0540977,4.6935987,5.0849457,5.84242,5.1579547,6.0751653,5.1673837,4.774483,4.335706,7.0931263,5.1782103,4.2489715,5.236684,4.693268,3.9951296,4.3341618,4.628525,5.0500193,4.8506036,5.965499,5.7091236,5.2915597,4.672884,6.4982495,5.080257,5.2750754,5.2727046,5.2036915,3.8902884,6.389354,3.6679823,5.3169355,4.490176,5.10532,4.8402452,2.926576,4.434143,3.5694375,5.1637554,4.0775356,5.087681,4.0996814,4.785802,5.604438,4.7368965,5.315645,4.1415014,4.5319824,4.664288,4.468006,4.80278,5.4481544,4.8145714,5.50663,5.694771,5.4954395,5.4589443,5.2337556,5.817056,4.3948402,4.853838,4.3764,3.8593066,4.047428,5.338204,4.3558006,4.264433,5.61973,5.3395057,5.769757,5.5430036,4.977453,5.497089,4.2885227,5.831162,5.118158,3
63,47-MFCC.csv,7.5977283,5.4793334,3.5081358,3.94051,3.9881444,4.4145412,4.895055,3.765726,4.4398623,6.125858,4.8131804,5.385379,4.3298736,5.0118976,4.0700145,5.3081317,5.3932786,3.0496125,4.664222,5.5344534,7.239555,5.543341,6.1486883,5.5647535,6.448381,3.8586364,4.0909925,5.959387,4.2292023,6.6560426,5.4742603,4.595215,4.5302467,6.89405,4.9856777,4.58904,5.4184785,4.66947,4.074948,4.0180907,4.3531585,5.1118736,5.4954796,5.7811503,5.772301,5.547871,4.698795,6.905052,5.0521226,4.542981,5.1122193,5.3233876,3.744062,6.4157014,3.4783418,5.2337165,4.6802077,5.392276,4.7751627,2.885937,4.1772594,3.6216688,4.7877274,4.524335,6.0740104,3.9938753,4.653511,5.6104703,4.6584687,5.443946,4.1304064,4.8627005,4.7522216,4.533613,4.9336486,5.5227165,4.651846,5.6143374,5.794211,5.520425,5.561716,5.3753343,6.807741,5.4255404,4.8873386,4.4074373,3.670015,3.4086258,5.510808,4.4654093,4.242308,5.694645,6.824855,6.1298347,5.4576335,4.897753,5.384832,3.3953617,5.7377896,4.8701215,2
64,48-MFCC.csv,7.5155673,5.209655,3.3479562,4.0938983,4.023924,4.2977304,4.8770456,3.831984,4.319482,6.2964954,4.87518,5.6182823,4.405603,4.6902056,4.0665197,5.2710605,5.239413,3.1553411,4.595387,5.599257,7.244192,5.655485,6.0447755,5.603301,6.343803,3.953312,4.102438,5.906645,4.451137,6.5048175,5.1977787,4.5624967,4.471266,7.0874567,5.1071296,4.5770264,5.482077,4.7611866,4.0756664,4.1394925,4.306648,5.040052,5.3290544,5.944618,5.6723456,5.2651076,4.6622367,6.775688,5.0686235,4.876895,5.179738,5.1640387,3.9520755,6.3392267,3.4982767,5.293315,4.7188735,5.3628426,4.762766,2.9073927,3.9469159,3.7230625,4.7924485,4.4371,6.0476527,4.217655,4.5110593,5.420529,4.7543406,5.1920543,4.2927494,4.7036395,4.8125606,4.6596513,5.037717,5.3397174,4.6619296,5.6825647,5.675752,5.460516,5.3701515,5.441683,6.7196875,5.29207,4.9330025,4.4913516,3.5307562,3.3848293,5.514038,4.2888694,4.2240896,5.6030865,6.623912,6.013765,5.413914,4.9916115,5.4969654,3.4279883,5.794214,4.782933,1
65,49-MFCC.csv,7.673781,5.698246,3.407447,4.0409355,4.0159564,4.311776,4.8281093,3.750119,4.411364,6.1094365,4.716394,5.405954,4.376624,4.8983364,4.05885,5.347823,5.5163345,3.0544636,4.611346,5.6423125,7.2956724,5.6254187,6.10016,5.6286073,6.4441466,3.763638,3.9789453,5.9458995,4.288994,6.6479425,5.400154,4.578005,4.563594,7.0312176,5.0145183,4.5728645,5.4866896,4.7882886,4.1049056,4.01811,4.402662,5.060835,5.534828,5.8386145,5.7727704,5.4605885,4.709648,6.9206557,5.0607963,4.60739,5.0751157,5.2461896,3.8195555,6.4271736,3.3695455,5.2799287,4.809143,5.4996753,4.7095494,2.8992856,4.1402225,3.7149599,4.731757,4.5391026,6.2034993,4.097513,4.5415735,5.524953,4.7058024,5.3726487,4.22463,4.8334594,4.802528,4.6244764,5.042522,5.406725,4.620154,5.6660924,5.7109942,5.5305963,5.4813147,5.4680166,6.905036,5.3301,4.8839436,4.4728208,3.548225,3.31926,5.5122004,4.4002266,4.2660427,5.659958,6.7621474,6.165641,5.424386,4.9147863,5.424706,3.3651724,5.7859178,4.7643986,2
