,Filename,UMAP_1,UMAP_2,UMAP_3,UMAP_4,UMAP_5,UMAP_6,UMAP_7,UMAP_8,UMAP_9,UMAP_10,UMAP_11,UMAP_12,UMAP_13,UMAP_14,UMAP_15,UMAP_16,UMAP_17,UMAP_18,UMAP_19,UMAP_20,UMAP_21,UMAP_22,UMAP_23,UMAP_24,UMAP_25,cluster
87,71-MFCC.csv,7.150141,5.380701,3.0289214,6.037521,8.6553335,3.8575878,6.826013,6.258867,6.2786946,4.072805,6.6908474,5.4283423,3.206176,5.116777,5.6667304,4.315881,4.2502165,5.1736965,3.136262,5.3752913,2.6285121,5.6923375,6.874427,7.048186,6.4057508,1
88,72-MFCC.csv,7.785249,4.646826,2.3061874,6.008575,9.130918,3.5498426,7.235094,6.1095343,6.045203,4.1067243,6.858866,6.0639915,3.442355,5.3016467,5.3715024,4.9221387,4.0342155,4.5227346,3.0519025,5.788513,2.7448537,6.287563,6.8740606,7.3145514,6.0655484,3
89,73-MFCC.csv,7.7516212,5.2972994,2.1499434,6.1817775,8.900558,3.9510164,7.2102757,6.3930035,6.302232,4.0541415,6.696637,5.8614364,3.8775668,4.8890767,5.4787345,4.4664197,4.404846,4.6643786,2.651294,5.8033724,2.9698446,5.9073515,7.047965,7.1279674,5.79504,2
90,74-MFCC.csv,7.6838355,5.4032874,2.1864684,6.202236,8.675853,4.070886,7.0834723,6.4859977,6.278962,3.8568594,6.5573206,5.8785486,4.308804,5.06198,5.6671233,4.496754,4.3065443,4.9287367,2.8293777,5.494621,3.1661243,5.660356,6.9382806,7.07894,5.8397794,2
91,75-MFCC.csv,7.241773,5.682226,4.1666994,6.589759,7.463134,4.2815924,6.3923388,7.3983674,6.478842,4.4427724,5.911772,4.6839337,3.153703,4.5448847,6.392421,3.7587585,4.8847666,5.8240223,2.3921623,5.2039723,3.2937622,5.347373,7.0674996,6.0938125,6.9110923,0
92,76-MFCC.csv,7.701262,5.322879,2.2910047,6.188301,8.847453,4.060233,7.2190285,6.4147615,6.156917,3.89455,6.64815,5.845812,3.9060204,5.431564,5.4667177,4.5720425,4.220229,4.734537,2.6201127,5.686764,2.9906566,5.7239413,6.912601,6.9032927,5.716699,2
93,77-MFCC.csv,7.922854,4.5384316,2.134631,6.1510067,9.174867,3.5112243,7.3082595,6.170082,5.976358,4.1958814,6.9659457,6.2101808,3.5023048,5.3454084,5.2853003,4.8902287,4.099182,4.3159876,2.9188058,5.8466125,2.815209,6.284961,6.968924,7.395062,5.9874706,3
94,78-MFCC.csv,7.562586,5.601289,2.444963,6.1899524,8.37132,4.2898455,6.973199,6.594223,6.2312236,3.5945396,6.3314147,5.6746016,4.1124096,5.0336947,5.836649,4.3944545,4.223541,5.2359033,3.0314007,5.111208,3.3249547,5.387955,6.786138,6.929901,6.093536,1
95,79-MFCC.csv,7.8134646,4.78887,2.264248,6.08928,9.029867,3.5510411,7.086501,6.244942,6.212119,4.279495,6.9101434,6.050949,3.835097,5.2741466,5.535349,4.8269625,4.1172924,4.5678463,2.9120436,5.957608,2.8846943,6.242218,6.986703,7.1781454,5.9167833,3
96,80-MFCC.csv,7.0194397,5.2378006,3.635945,6.230161,8.302838,3.4474072,6.135852,6.9096866,6.8579464,4.836382,6.40643,5.05039,2.8283286,4.764714,6.2621627,4.173237,4.7892456,5.14288,2.664322,5.9405327,2.6365416,6.071767,7.1152334,6.6732116,6.948025,4
97,81-MFCC.csv,7.2905736,5.8095393,4.225142,6.6116095,7.385881,4.283893,6.4297333,7.364576,6.4759407,4.2487063,5.8824754,4.529522,3.0429878,4.3396773,6.3530426,3.5716655,4.6948915,5.935288,2.4746702,5.2114053,3.2079754,5.4473915,7.142179,6.124516,6.9817276,0
98,82-MFCC.csv,7.153272,5.2658677,3.5077188,6.181568,8.346317,3.5431685,6.3185053,6.8214016,6.7313704,4.758207,6.5192738,5.0798626,3.0491428,4.8693476,6.15778,4.2052336,4.67082,5.0981774,2.6438186,6.0256414,2.6444285,6.1008,7.111443,6.6380887,6.7290387,5
99,83-MFCC.csv,6.945336,5.541971,4.054344,6.32417,7.924227,3.5917447,6.0022693,7.101911,6.92092,4.860975,6.3213425,4.6330757,2.7377326,4.6414647,6.438829,3.8967934,4.866169,5.354773,2.5626178,5.967072,2.5563517,6.062713,7.172393,6.4201555,7.1962647,4
100,84-MFCC.csv,6.8145223,5.3459277,4.031538,6.3679194,8.110308,3.4108129,5.792405,7.2311816,7.013209,5.0458736,6.1995826,4.7899594,2.382835,4.4803586,6.513261,3.8880823,5.0717936,5.2867956,2.5651534,5.8392167,2.6289625,5.936686,7.138238,6.5577393,7.3148565,4
101,85-MFCC.csv,7.7419243,4.6933584,2.3370247,6.0925665,9.230315,3.652604,7.3092923,5.966194,5.8440447,4.016875,7.03252,6.0894117,3.345565,5.441181,5.172082,4.8219438,3.936183,4.492565,3.1550937,5.5710545,2.6734948,6.088411,6.852334,7.368289,5.998504,3
102,86-MFCC.csv,7.5320907,5.5770793,2.5851536,6.1763783,8.329879,4.1900573,6.87571,6.627058,6.3084836,3.7102294,6.322455,5.59247,3.9525368,5.0418067,5.918009,4.3663406,4.2649426,5.2480474,3.0355623,5.1433487,3.259135,5.4557395,6.8005967,6.904275,6.2109284,1
103,87-MFCC.csv,7.296349,5.6401834,4.1478167,6.625804,7.47711,4.3181067,6.3117537,7.4095583,6.5831327,4.3659616,5.957207,4.755156,3.158063,4.511959,6.4115605,3.748271,4.797767,5.717686,2.4560966,5.2744656,3.329418,5.4582605,7.0909944,6.214835,6.9826703,0
104,88-MFCC.csv,7.3915586,5.354969,2.9538364,6.095807,8.518726,4.0524926,6.960685,6.330073,6.0871,3.7396579,6.524059,5.4852853,3.1421206,5.062955,5.68268,4.355629,4.1240106,5.1979876,3.250399,5.0157905,2.9056582,5.550128,6.747719,7.0074053,6.475884,1
105,89-MFCC.csv,7.700328,5.4073873,2.3301091,6.2199326,8.747371,4.14617,7.183777,6.512312,6.169054,3.8306663,6.5524335,5.801929,3.9719334,5.4273047,5.5439415,4.530649,4.2516937,4.813728,2.5928433,5.6219163,3.0757418,5.64033,6.8907084,6.8377123,5.7406135,2
106,90-MFCC.csv,7.1977696,5.6990595,4.323967,6.603443,7.323093,4.2549334,6.413037,7.416384,6.5082245,4.3638034,5.9391255,4.654784,3.0864236,4.401337,6.355142,3.6246662,4.8242927,5.826647,2.3701453,5.2800574,3.2764547,5.4073577,7.1581297,6.1732664,6.9346914,0
107,91-MFCC.csv,7.7785854,4.658319,2.3074317,6.087695,9.187037,3.527741,7.2343545,6.094877,5.955273,4.2372866,7.0222616,6.065383,3.4379842,5.216932,5.2888713,4.781318,4.1153965,4.436162,2.968603,5.836827,2.6965814,6.2404757,6.957531,7.397565,6.0273223,3
108,92-MFCC.csv,7.199804,5.380674,3.4577882,6.239141,8.240838,3.7518187,6.4334583,6.7485433,6.5705705,4.392833,6.415305,5.1409974,2.9706373,4.919924,6.0882087,4.1772704,4.536338,5.258047,2.8593006,5.500895,2.7896998,5.8048415,6.9968877,6.736299,6.8114843,5
109,93-MFCC.csv,6.7571197,5.3449783,4.0392766,6.3020873,8.145972,3.3273022,5.7178926,7.203793,7.0995474,5.072179,6.221632,4.8323884,2.4716275,4.565429,6.5374784,3.9061725,5.098272,5.248131,2.5262516,5.9868,2.540553,6.0962696,7.141829,6.5243273,7.2976785,4
110,94-MFCC.csv,7.350564,5.4278173,3.026199,6.1319113,8.558156,3.8872883,6.799906,6.638539,6.439617,4.3257647,6.575343,5.304342,3.4365308,4.965431,5.823086,4.243354,4.51751,5.000063,2.5658836,5.9263444,2.7503414,5.901806,7.018566,6.708162,6.212282,5
111,95-MFCC.csv,7.2648773,5.7090735,4.1143517,6.631376,7.478628,4.270954,6.333541,7.385588,6.5619063,4.3121886,5.8849835,4.7148156,3.0947928,4.442354,6.4075236,3.7158678,4.7596416,5.792208,2.5135374,5.1795254,3.2784748,5.429854,7.097593,6.1947775,7.048651,0
112,96-MFCC.csv,6.875407,5.238585,4.0715504,6.454996,8.065974,3.4280794,5.9243307,7.139709,7.017633,5.2443647,6.235924,4.6674123,2.3599043,4.3867903,6.435824,3.986499,4.915668,5.385554,2.6611707,5.8604984,2.6707852,5.8756595,7.316713,6.568543,7.2785387,4
113,97-MFCC.csv,6.7786202,5.3119426,4.1199565,6.4409146,8.0441065,3.3434455,5.7606363,7.1365833,7.169646,5.2486196,6.2513247,4.6809974,2.4440675,4.4909773,6.468303,4.0144887,5.0316477,5.347836,2.5832727,6.0295343,2.5049868,6.087648,7.3233657,6.5968227,7.416391,4
114,98-MFCC.csv,7.4474325,5.502148,2.756286,6.106425,8.324426,4.0154138,6.7479043,6.6093636,6.40872,3.9000933,6.3851867,5.5057926,3.779801,5.081129,5.9970593,4.3734665,4.2703834,5.2503333,3.0671446,5.2751384,3.133194,5.5975504,6.828261,6.878646,6.33219,1
115,99-MFCC.csv,7.8982296,4.828448,2.2533665,6.2580314,9.190893,3.7568033,7.3356056,6.09183,5.8062944,4.02499,7.016357,6.1323357,3.3108885,5.5685277,5.1866865,4.7565546,4.0265903,4.363713,2.8783834,5.588354,2.845678,5.8966665,6.9051385,7.1997085,5.9047966,3
